week,soloOrDuo,player1,player2,region,rank,payout,points   
Week 5,Solo,Mr???,,Asia,68,175,47
Week 5,Solo,Ace1 POSK,,Asia,69,175,47
Week 5,Solo,SV_hair.CN,,Asia,70,175,47
Week 5,Solo,???????????,,Asia,71,175,47
Week 5,Solo,Liberta ????,,Asia,72,175,47
Week 5,Solo,TL-Nano,,Asia,73,175,47
Week 5,Solo,T1 Medusa iwnl,,Asia,74,175,47
Week 5,Solo,SST sio,,Asia,75,175,47
Week 5,Solo,RSG Wisa,,Asia,76,150,47
Week 5,Solo,W-trY.M.,,Asia,77,150,47
Week 5,Solo,STAN_??,,Asia,78,150,47
Week 5,Solo,Galassia,,Asia,79,150,46
Week 5,Solo,s?iy,,Asia,80,150,46
Week 5,Solo,4RaiF_GoRou,,Asia,81,150,46
Week 5,Solo,BG ?????????,,Asia,82,150,46
Week 5,Solo,Hydra_ZeuX 1HP,,Asia,83,150,46
Week 5,Solo,exscind sucks,,Asia,84,150,45
Week 5,Solo,CR.Francisco,,Asia,85,150,45
Week 5,Solo,harutoon xd,,Asia,86,150,45
Week 5,Solo,T1 Arius iwnl,,Asia,87,150,45
Week 5,Solo,Ortensia Gepard,,Asia,88,150,45
Week 5,Solo,Natakuchaaa,,Asia,89,150,45
Week 5,Solo,FR.????????????,,Asia,90,150,45
Week 5,Solo,BB FUKA,,Asia,91,150,45
Week 5,Solo,BlossoM Tsunami,,Asia,92,150,45
Week 5,Solo,Mzer?,,Asia,93,150,44
Week 5,Solo,ANBU.sneaky,,Asia,94,150,44
Week 5,Solo,NW_?? ????????,,Asia,95,150,44
Week 5,Solo,TOP_Ming,,Asia,96,150,44
Week 5,Solo,HikunNeKo35,,Asia,97,150,44
Week 5,Solo,??? ?????,,Asia,98,150,44
Week 5,Solo,Kuze?,,Asia,99,150,44
Week 5,Solo,KENTAch-YOUTUBE,,Asia,100,150,44
Week 2,Duo,CR.bell iwnl,CODE CR-Scarlet,Asia,1,3250,106
Week 2,Duo,GE_Swillium,GE_fa1zzy,Asia,2,2750,103
Week 2,Duo,TOP_FaxFox iwnl,TOP_Banny iwnl,Asia,3,2250,102
Week 2,Duo,BlossoM Tsunami,BlossoM JoKer,Asia,4,2000,95
Week 2,Duo,KGA SexyBoy,won btw,Asia,5,1750,93
Week 2,Duo,4RaiF_Nagomin,4RaiF_GoRou,Asia,6,1500,88
Week 2,Duo,TriggerQQ Flame,TriggerQQ Uniq,Asia,7,1250,88
Week 2,Duo,T1 Quickss,T1 Medusa iwnl,Asia,8,1000,87
Week 2,Duo,TOP_Puzz,TOP_Ming,Asia,9,750,87
Week 2,Duo,WGS_HOON,WGS_Sopra,Asia,10,500,85
Week 2,Duo,Meta SinOoh,Meta Hood.J,Asia,11,400,83
Week 2,Duo,GE_milfy1,C9_Duty,Asia,12,400,82
Week 2,Duo,KGA Its Maehwaa,KGA backho,Asia,13,400,80
Week 2,Duo,Komechi?,14 Albedo,Asia,14,400,80
Week 2,Duo,BlossoM Seongho,BLS NinGDO iwnl,Asia,15,400,79
Week 2,Duo,CR.UyuRiru,CR.Francisco,Asia,16,400,79
Week 2,Duo,????????,CR.Crazy??,Asia,17,400,78
Week 2,Duo,NewbeeXXM,Newbee_xMende,Asia,18,400,77
Week 2,Duo,GW_Nephrite,GL_bykn,Asia,19,400,76
Week 2,Duo,Ace1 Mind C,Ace1 POSK,Asia,20,400,75
Week 2,Duo,AlterEgo Feezle,AlterEgo.Mev,Asia,21,350,74
Week 2,Duo,SV_hair.CN,SV_Saber.CN,Asia,22,350,74
Week 2,Duo,Weibo_ShenLan.CN,Weibo_Aduo.CN,Asia,23,350,73
Week 2,Duo,CR.Toppy1220,totot_Mix,Asia,24,350,71
Week 2,Duo,SV_Hootin.CN,SV_peach.CN,Asia,25,350,71
Week 2,Duo,AmEYOIN ?????,Riddle Aiz,Asia,26,350,70
Week 2,Duo,Ortensia Gepard,Ortensia Minty,Asia,27,350,70
Week 2,Duo,???,KOR Destyle,Asia,28,350,70
Week 2,Duo,Ac.FUDEN,USG Macy,Asia,29,350,69
Week 2,Duo,GL_Nizzy,GL_GULICK,Asia,30,350,69
Week 2,Duo,Rz.Crystal,Rz.???,Asia,31,300,69
Week 2,Duo,TAKAMURAMM iwnl,MisterClan S,Asia,32,300,68
Week 2,Duo,KinG_1peace,KING Sexyboy,Asia,33,300,68
Week 2,Duo,Mrs.Aimbot?,K2 NezaR,Asia,34,300,68
Week 2,Duo,Weibo_Ljgjiu.CN,Weibo_Easy.CN,Asia,35,300,67
Week 2,Duo,bomsan,Rz.??,Asia,36,300,67
Week 2,Duo,RSG Invoke,RSG Wisa,Asia,37,300,67
Week 2,Duo,RTG Kou,Vìs,Asia,38,300,67
Week 2,Duo,Rz.ChocoLove,????,Asia,39,300,67
Week 2,Duo,Drk.?????,Drake ?????????,Asia,40,300,67
Week 2,Duo,cherwei,fate qt,Asia,41,250,67
Week 2,Duo,RATE.Gash,RTG Ion,Asia,42,250,66
Week 2,Duo,MAXTILL GGK,MAXTILL CoSa,Asia,43,250,65
Week 2,Duo,4Time ov?rStun,4Time_VegaS,Asia,44,250,64
Week 2,Duo,23rd????-?????TH,Absorb.???????,Asia,45,250,64
Week 2,Duo,? Miv4t,? niyanko,Asia,46,250,64
Week 2,Duo,Ac.TayTay??,Liberta ????,Asia,47,250,63
Week 2,Duo,FL.Spirit,FL.Salvo,Asia,48,250,63
Week 2,Duo,KINGzzzzx,KING-Velody1,Asia,49,250,63
Week 2,Duo,Rdp Kame,Rdp Pipe,Asia,50,250,63
Week 2,Duo,TOP_Aimhero_o,TOP_include,Asia,51,200,63
Week 2,Duo,BB.CRL,?uLL,Asia,52,200,62
Week 2,Duo,GE_Scout,GE_Nut,Asia,53,200,62
Week 2,Duo,Twitch_Kyuhan,AriA-14.gg,Asia,54,200,62
Week 2,Duo,S.??????,S.???,Asia,55,200,61
Week 2,Duo,Roguek1,Its Jeongwoo,Asia,56,200,61
Week 2,Duo,CP_Cursive,CP_Dabzi,Asia,57,200,60
Week 2,Duo,AdaM FA,WH1TE FA,Asia,58,200,60
Week 2,Duo,SCARZ KilluA,Melon_o,Asia,59,200,59
Week 2,Duo,Doly ?,Violet Dizarl,Asia,60,200,59
Week 2,Duo,Sternlicht.,OTL - KZSWAG,Asia,61,200,59
Week 2,Duo,Sienna No Limit,Limited Damzes,Asia,62,200,59
Week 2,Duo,5??????,JET CHICKENOOB,Asia,63,200,59
Week 2,Duo,WC Helga,RAK Tilt,Asia,64,200,59
Week 2,Duo,Riddle Nisidera,BG Kurara,Asia,65,200,59
Week 2,Duo,hA9uton xD,NL.Mint xD,Asia,66,200,58
Week 2,Duo,?????,???_JP,Asia,67,200,58
Week 2,Duo,RTG Ventz,RTG Strafe,Asia,68,200,58
Week 2,Duo,??????,OriGnqL,Asia,69,200,58
Week 2,Duo,SV_Gtea.CN,SV_Gangsta.CN,Asia,70,200,58
Week 2,Duo,???????,???????,Asia,71,200,58
Week 2,Duo,iNTRO-o-,T1 Arius iwnl,Asia,72,200,58
Week 2,Duo,LF-Rotation.CN,LF-???.CN,Asia,73,200,58
Week 2,Duo,T1 PSANGAE,Phate-o-,Asia,74,200,58
Week 2,Duo,SWIFT lucas,SWIFT toggle,Asia,75,200,58
Week 2,Duo,CR.Arisakaaa,CR.Cornn,Asia,76,100,57
Week 2,Duo,FA MILA,Iam???????,Asia,77,100,57
Week 2,Duo,cxv.Puzzle_????,MJF ??????,Asia,78,100,57
Week 2,Duo,NL.AnkMu MK2?,CA.karakina,Asia,79,100,57
Week 2,Duo,AlterEgo.nomfu,AlterEgo.dNis,Asia,80,100,57
Week 2,Duo,BRZ_sougaming,BRZ_bichaYT,Asia,81,100,56
Week 2,Duo,kawaii Qjac,Ac.Hate,Asia,82,100,56
Week 2,Duo,SCARZ Akipotin_n,Youtube Ac.RazL,Asia,83,100,56
Week 2,Duo,NW_?? ????????,NW_??????????,Asia,84,100,56
Week 2,Duo,U s e r T,x?qRphWWWWWWWWWW,Asia,85,100,56
Week 2,Duo,er_yp,er_jh,Asia,86,100,56
Week 2,Duo,YouTube ????,Slôwlý,Asia,87,100,56
Week 2,Duo,EVOS.H4dez,EVOS.Qbo,Asia,88,100,56
Week 2,Duo,,koran.JP,Asia,89,100,55
Week 2,Duo,SquadZy -ZANE-,Toys -ZANE-,Asia,90,100,55
Week 2,Duo,SqeR ????,SqeR ????,Asia,91,100,55
Week 2,Duo,Not Shaik,NotSai,Asia,92,100,55
Week 2,Duo,New Gaymer,CPA_Horde,Asia,93,100,55
Week 2,Duo,RSG Maoo,RSG Ryzera,Asia,94,100,55
Week 2,Duo,VANC_ICHIGO,VANC_aroe-,Asia,95,100,55
Week 2,Duo,TriggerQQ Prime,TriggerQQ Hutner,Asia,96,100,55
Week 2,Duo,USE-CODE-berry,rawzy xd,Asia,97,100,55
Week 2,Duo,? Lightt,????????????,Asia,98,100,55
Week 2,Duo,?????????????,???????? ???????,Asia,99,100,54
Week 2,Duo,4KPEC_C iwnl,Recerofn,Asia,100,100,54
Week 4,Duo,TOP_Puzz,TOP_Ming,Asia,1,3250,117
Week 4,Duo,T1 Quickss,T1 Medusa iwnl,Asia,2,2750,111
Week 4,Duo,KGA SexyBoy,KGA backho,Asia,3,2250,109
Week 4,Duo,Riddle Fire,Riddle Maufin ?,Asia,4,2000,101
Week 4,Duo,4RaiF_Nagomin,4RaiF_GoRou,Asia,5,1750,96
Week 4,Duo,GE_Swillium,GE_fa1zzy,Asia,6,1500,96
Week 4,Duo,CR.Toppy1220,totot_Mix,Asia,7,1250,91
Week 4,Duo,Meta SinOoh,Meta HardCarry,Asia,8,1000,91
Week 4,Duo,T1 Arius iwnl,SCARZ MuGI,Asia,9,750,87
Week 4,Duo,Newbee_uxo,Newbee_WenQian,Asia,10,500,87
Week 4,Duo,NewbeeXXM,Newbee_xMende,Asia,11,400,86
Week 4,Duo,TOP_FaxFox iwnl,TOP_Banny iwnl,Asia,12,400,86
Week 4,Duo,KGA Its Maehwaa,won btw,Asia,13,400,85
Week 4,Duo,GW_Nephrite,GL_bykn,Asia,14,400,84
Week 4,Duo,BlossoM Seongho,BLS NinGDO iwnl,Asia,15,400,84
Week 4,Duo,GE_milfy1,C9_Duty,Asia,16,400,83
Week 4,Duo,??????GODz????,SqeR ????,Asia,17,400,83
Week 4,Duo,Ace1 Mind C,Ace1 POSK,Asia,18,400,82
Week 4,Duo,TAKAMURAMM iwnl,CR.RizArt_o iwnl,Asia,19,400,80
Week 4,Duo,4ndy.,RIKI zzz,Asia,20,400,78
Week 4,Duo,TriggerQQ Flame,TriggerQQ Uniq,Asia,21,350,78
Week 4,Duo,STREAK-_-,SqeR Refret,Asia,22,350,75
Week 4,Duo,4Time ov?rStun,4Time VegaS,Asia,23,350,75
Week 4,Duo,USG Macy,MisterClan S,Asia,24,350,75
Week 4,Duo,CA.Fuuru,CA.CraNelu,Asia,25,350,74
Week 4,Duo,NewFire MaesarzZ,Meiy.nf,Asia,26,350,73
Week 4,Duo,Sunfloweboy,King.Sone,Asia,27,350,73
Week 4,Duo,TOP_Aimhero_o,TOP_include,Asia,28,350,73
Week 4,Duo,GL_Shiras,Space Infinity F,Asia,29,350,72
Week 4,Duo,KINGzzzzx,KING-Velody1,Asia,30,350,72
Week 4,Duo,hA9uton xD,NL.Mint xD,Asia,31,300,70
Week 4,Duo,New Gaymer,CPA_Horde,Asia,32,300,70
Week 4,Duo,BG Lettuce_e,rarapon,Asia,33,300,70
Week 4,Duo,CP_Cursive,CP_Dabzi,Asia,34,300,69
Week 4,Duo,MJF ToRRR,MJF A4.,Asia,35,300,68
Week 4,Duo,ANBU.Kibo,ANBU.Kygo,Asia,36,300,68
Week 4,Duo,RTG Ventz,RTG Strafe,Asia,37,300,68
Week 4,Duo,AlterEgo.nomfu,AlterEgo Feezle,Asia,38,300,68
Week 4,Duo,C9_Trona,I LIKE toothlees,Asia,39,300,68
Week 4,Duo,RTG Kou,Vìs,Asia,40,300,68
Week 4,Duo,U s e r T,U s e r A,Asia,41,250,67
Week 4,Duo,? Miv4t,? niyanko,Asia,42,250,67
Week 4,Duo,Roguek1,Its Jeongwoo,Asia,43,250,67
Week 4,Duo,Tz.?????,???0821,Asia,44,250,66
Week 4,Duo,HN-Dom,HN-KG,Asia,45,250,66
Week 4,Duo,SvR.???YouTube,SvR.YouTube???,Asia,46,250,66
Week 4,Duo,????????,CR.Crazy??,Asia,47,250,66
Week 4,Duo,LF-Rotation.CN,LF-???.CN,Asia,48,250,66
Week 4,Duo,Meta Hood.J,Meta Peterpan,Asia,49,250,66
Week 4,Duo,TriggerQQ Prime,TriggerQQ Hutner,Asia,50,250,65
Week 4,Duo,SV_Hootin.CN,SV_peach.CN,Asia,51,200,65
Week 4,Duo,GE_Scout,GE_Nut,Asia,52,200,65
Week 4,Duo,SV teaming,????,Asia,53,200,64
Week 4,Duo,Weibo_ShenLan.CN,Weibo_Aduo.CN,Asia,54,200,63
Week 4,Duo,4RaiF_Tonbo,??????,Asia,55,200,63
Week 4,Duo,CR.Daruma,CR.VanilLa,Asia,56,200,63
Week 4,Duo,Ortensia Minty,14 Albedo,Asia,57,200,63
Week 4,Duo,GL_Nizzy,GL_GULICK,Asia,58,200,63
Week 4,Duo,sickerz.,x2Twins Nick,Asia,59,200,63
Week 4,Duo,Rz.Bombclown,Rz.?????????,Asia,60,200,62
Week 4,Duo,BRZ_sougaming,BRZ_bichaYT,Asia,61,200,62
Week 4,Duo,SquadZy -ZANE-,Toys -ZANE-,Asia,62,200,62
Week 4,Duo,FL.Spirit,FL.Salvo,Asia,63,200,62
Week 4,Duo,XvS_crybaby,XvS_jackpot,Asia,64,200,62
Week 4,Duo,kawaii Qjac,Ac.Hate,Asia,65,200,62
Week 4,Duo,cxv.Puzzle,??? ?????,Asia,66,200,62
Week 4,Duo,4RaiF_min10ns,CR.Laquax_x,Asia,67,200,61
Week 4,Duo,SV_Gtea.CN,SV_Gangsta.CN,Asia,68,200,61
Week 4,Duo,MAXTILL GGK,MAXTILL CoSa,Asia,69,200,61
Week 4,Duo,Ortensia Gepard,Riddle Lexqss,Asia,70,200,61
Week 4,Duo,RSG Maoo,RSG Ryzera,Asia,71,200,61
Week 4,Duo,Megum1N -_-,KOR Destyle,Asia,72,200,60
Week 4,Duo,Secret_Mongbural,Atlantis meatbol,Asia,73,200,60
Week 4,Duo,Stream IU BBIBBI,scythe.single,Asia,74,200,60
Week 4,Duo,demon x tf up,chancellor tf up,Asia,75,200,60
Week 4,Duo,SCARZ KilluA,Melon_o,Asia,76,100,60
Week 4,Duo,ttv.Eclipse?,???d?µ???,Asia,77,100,59
Week 4,Duo,ZENITH IS TINPO,MJF ??????,Asia,78,100,59
Week 4,Duo,BlossoM Tsunami,BlossoM JoKer,Asia,79,100,59
Week 4,Duo,KurehaFN,????????,Asia,80,100,59
Week 4,Duo,NW_?? ????????,NW_??????????,Asia,81,100,58
Week 4,Duo,CP_Mellow,Galassia,Asia,82,100,58
Week 4,Duo,HavikFN,twitchScrapy7331,Asia,83,100,58
Week 4,Duo,Mathew444,Not Stunt,Asia,84,100,58
Week 4,Duo,MrsGREEEEN,Ronau.D,Asia,85,100,58
Week 4,Duo,EVOS.Prototype-,EVOS.Sams,Asia,86,100,57
Week 4,Duo,KZB Noo-san,KZB kazuui,Asia,87,100,57
Week 4,Duo,VANC_ICHIGO,VANC_RaMu,Asia,88,100,57
Week 4,Duo,unreal Seafo,unreal Osechi,Asia,89,100,57
Week 4,Duo,Riddle Reo,Riddle GoriX,Asia,90,100,57
Week 4,Duo,WGS_HOON,WGS_Sopra,Asia,91,100,57
Week 4,Duo,Overlordism,MichelleLOK,Asia,92,100,57
Week 4,Duo,Gambit.Night Owl,twitch.leyyner,Asia,93,100,57
Week 4,Duo,Atlas.Kune,Crysticfyqq,Asia,94,100,57
Week 4,Duo,RRQ danielbieje,RRQ Hero Kappa,Asia,95,100,57
Week 4,Duo,Riddle Nisidera,BG Kurara,Asia,96,100,57
Week 4,Duo,jigsocw iwnl,MiTH_MUSTACH3z,Asia,97,100,57
Week 4,Duo,CP_Doom,ORANGE.Allude,Asia,98,100,56
Week 4,Duo,siatan_dayo,in to you ????,Asia,99,100,56
Week 4,Duo,NEXUS_????,NEXUS_????????,Asia,100,100,56
Week 6,Duo,NewbeeXXM,Newbee_xMende,Asia,1,3250,125
Week 6,Duo,KGA SexyBoy,KGA backho,Asia,2,2750,121
Week 6,Duo,TOP_FaxFox iwnl,TOP_Banny iwnl,Asia,3,2250,118
Week 6,Duo,T1 Quickss,T1 Medusa iwnl,Asia,4,2000,117
Week 6,Duo,TOP_Puzz,TOP_Ming,Asia,5,1750,104
Week 6,Duo,GE_Swillium,GE_fa1zzy,Asia,6,1500,98
Week 6,Duo,CP_Cursive,CP_Dabzi,Asia,7,1250,94
Week 6,Duo,Meta Hood.J,Meta HardCarry,Asia,8,1000,94
Week 6,Duo,SV_hair.CN,SV_Saber.CN,Asia,9,750,93
Week 6,Duo,GE_Paengdol,CODE GE_Eraser,Asia,10,500,90
Week 6,Duo,TOP_Aimhero_o,TOP_include,Asia,11,400,90
Week 6,Duo,Ace1 Mind C,Ace1 POSK,Asia,12,400,89
Week 6,Duo,CP_Mellow,Galassia,Asia,13,400,85
Week 6,Duo,CR.Arisakaaa,CR.Cornn,Asia,14,400,83
Week 6,Duo,GE_milfy1,C9_Duty,Asia,15,400,83
Week 6,Duo,BG Mayo,BG ????????????,Asia,16,400,83
Week 6,Duo,CR.Toppy1220,totot_Mix,Asia,17,400,83
Week 6,Duo,Meta SinOoh,Meta Envy,Asia,18,400,83
Week 6,Duo,CR.bell iwnl,CR.Scarlet iwnl,Asia,19,400,82
Week 6,Duo,New Gaymer,CPA_Horde,Asia,20,400,82
Week 6,Duo,Ortensia Minty,14 Albedo,Asia,21,350,81
Week 6,Duo,Ac.TKplayer,NL.Rupa Aim,Asia,22,350,81
Week 6,Duo,SV_0I,SV_peach.CN,Asia,23,350,81
Week 6,Duo,MAXTILL GGK,MAXTILL CoSa,Asia,24,350,81
Week 6,Duo,USG Macy,MisterClan S,Asia,25,350,81
Week 6,Duo,BlossoM Seongho,BLS NinGDO iwnl,Asia,26,350,81
Week 6,Duo,BlossoM Tsunami,BlossoM JoKer,Asia,27,350,79
Week 6,Duo,Newbee_uxo,Newbee_WenQian,Asia,28,350,79
Week 6,Duo,????????,CR.Crazy??,Asia,29,350,78
Week 6,Duo,4RaiF_min10ns,HN-Tempura,Asia,30,350,77
Week 6,Duo,CP_Physecks,GE_Zuko,Asia,31,300,77
Week 6,Duo,KGA Its Maehwaa,won btw,Asia,32,300,76
Week 6,Duo,kawaii Qjac,Youtube Ac.RazL,Asia,33,300,76
Week 6,Duo,SCARZ KilluA,Melon_o,Asia,34,300,74
Week 6,Duo,HN-Cold,HN-Bunta,Asia,35,300,74
Week 6,Duo,er_yp,er_jh,Asia,36,300,74
Week 6,Duo,sickerz.,x2Twins Nick,Asia,37,300,74
Week 6,Duo,RTG Gash,RTG Ion,Asia,38,300,74
Week 6,Duo,AmEYOIN ?????,Liberta M?K? ?,Asia,39,300,73
Week 6,Duo,Col_??????????,Kyaro_oO,Asia,40,300,73
Week 6,Duo,RSG Invoke,RSG Wisa,Asia,41,250,73
Week 6,Duo,AlterEgo.nomfu,AlterEgo Feezle,Asia,42,250,72
Week 6,Duo,TAKAMURAMM iwnl,CR.RizArt_o iwnl,Asia,43,250,71
Week 6,Duo,WAW.meCyx,WAW.NotWibu,Asia,44,250,71
Week 6,Duo,Weibo_ShenLan.CN,Weibo_Aduo.CN,Asia,45,250,71
Week 6,Duo,Its Zepher,SST Mentamaa,Asia,46,250,71
Week 6,Duo,Liberta ?????,Riddle Bob ?,Asia,47,250,70
Week 6,Duo,FRAT C.C.,M2-Khuu G.M.K.,Asia,48,250,69
Week 6,Duo,Overlordism,KinG_1peace,Asia,49,250,69
Week 6,Duo,????????mory??,????????????,Asia,50,250,69
Week 6,Duo,Riddle Aiz,Kuze?,Asia,51,200,68
Week 6,Duo,Riddle Nisidera,BG Kurara,Asia,52,200,68
Week 6,Duo,Meta Peterpan,Meta Spidermon,Asia,53,200,68
Week 6,Duo,jigsocw iwnl,MiTH_MUSTACH3z,Asia,54,200,68
Week 6,Duo,4RaiF_Nagomin,4RaiF_GoRou,Asia,55,200,67
Week 6,Duo,LF-Rotation.CN,LF-???.CN,Asia,56,200,67
Week 6,Duo,Ortensia Gepard,Riddle Lexqss,Asia,57,200,67
Week 6,Duo,?????????,Astera Harenti,Asia,58,200,66
Week 6,Duo,Col_????,?????????????,Asia,59,200,66
Week 6,Duo,MaggyFN,Rrypt,Asia,60,200,66
Week 6,Duo,cherwei,BotHallo,Asia,61,200,65
Week 6,Duo,AGS Joniel,CODE Chimera,Asia,62,200,65
Week 6,Duo,GE_Scout,GE_Nut,Asia,63,200,65
Week 6,Duo,CR.Daruma,CR.VanilLa,Asia,64,200,65
Week 6,Duo,RiP.bLacK,EVOS.Sams,Asia,65,200,65
Week 6,Duo,Like Sparkle,SaewooTV,Asia,66,200,65
Week 6,Duo,RTG Kou,Vìs,Asia,67,200,64
Week 6,Duo,SvR.???YouTube,SvR.YouTube???,Asia,68,200,64
Week 6,Duo,Misty Aim,native bot,Asia,69,200,64
Week 6,Duo,cxv.Puzzle,??? ?????,Asia,70,200,64
Week 6,Duo,Liberta ???,???? ???,Asia,71,200,64
Week 6,Duo,iNTRO-o-,T1 PSANGAE,Asia,72,200,64
Week 6,Duo,HN-Fuxz,in to you ????,Asia,73,200,64
Week 6,Duo,KOR ???? ?? ???,L4c.kinako,Asia,74,200,63
Week 6,Duo,Stream IU BBIBBI,scythe.single,Asia,75,200,63
Week 6,Duo,TriggerQQ Prime,TriggerQQ Hutner,Asia,76,100,63
Week 6,Duo,GL_Shiras,Space Infinity F,Asia,77,100,63
Week 6,Duo,??????????,SV_Gangsta.CN,Asia,78,100,62
Week 6,Duo,Aekou iwnl,Dee Lanz,Asia,79,100,62
Week 6,Duo,ANBU.Zoomey,ANBU.Demon,Asia,80,100,62
Week 6,Duo,?? ??,Autobahn Live,Asia,81,100,61
Week 6,Duo,demon x tf up,chancellor tf up,Asia,82,100,61
Week 6,Duo,BG Lettuce_e,rarapon,Asia,83,100,61
Week 6,Duo,Shyft Wee,Shyft Unknown.,Asia,84,100,61
Week 6,Duo,jozya.,RIKI zzz,Asia,85,100,60
Week 6,Duo,MisterClan N,MisterClan R,Asia,86,100,60
Week 6,Duo,bomsan,Rz.??,Asia,87,100,60
Week 6,Duo,4Time ov?rStun,4Time VegaS,Asia,88,100,60
Week 6,Duo,Ac.TayTay??,Liberta ????,Asia,89,100,60
Week 6,Duo,???? ?,llllIlIlIlIlIlI,Asia,90,100,59
Week 6,Duo,JET CHICKENOOB,14 cotatu,Asia,91,100,59
Week 6,Duo,TriggerQQ Flame,TriggerQQ Uniq,Asia,92,100,59
Week 6,Duo,Mrs.Aimbot?,K2 NezaR,Asia,93,100,59
Week 6,Duo,GL_Nizzy,GL_GULICK,Asia,94,100,59
Week 6,Duo,S.Mikoya,S.????????,Asia,95,100,58
Week 6,Duo,zenox.CN,RTG postal,Asia,96,100,58
Week 6,Duo,???????Diz,??????,Asia,97,100,58
Week 6,Duo,NT.zephyrRukihaZ,NT infinity??_?,Asia,98,100,58
Week 6,Duo,S.K. HillHush,S.K. Wallrev,Asia,99,100,58
Week 6,Duo,DTN Killme,MC Ein,Asia,100,100,58
Week 1,Solo,LOUD leleo,,Brazil,1,3000,74
Week 1,Solo,CODE NICKSSS,,Brazil,2,2500,73
Week 1,Solo,RED Snow.,,Brazil,3,2250,70
Week 1,Solo,?othingNoname,,Brazil,4,2000,69
Week 1,Solo,criticaL Dio,,Brazil,5,1750,67
Week 1,Solo,G.V. sheco,,Brazil,6,1500,64
Week 1,Solo,Tisora ??,,Brazil,7,1250,63
Week 1,Solo,CODE SINS-TOXIC,,Brazil,8,1000,63
Week 1,Solo,Pulga?oy,,Brazil,9,800,62
Week 1,Solo,9z Lagarto,,Brazil,10,600,61
Week 1,Solo,Peet is so bad,,Brazil,11,500,61
Week 1,Solo,BLAZE selm1n,,Brazil,12,500,60
Week 1,Solo,histtory a lenda,,Brazil,13,500,59
Week 1,Solo,GusTavox8,,Brazil,14,500,59
Week 1,Solo,WCK Matousky,,Brazil,15,500,59
Week 1,Solo,QUASAR Losted,,Brazil,16,500,58
Week 1,Solo,MIRKOBØY,,Brazil,17,500,58
Week 1,Solo,RED ZecaPiranha,,Brazil,18,500,56
Week 1,Solo,DC neon ?,,Brazil,19,500,56
Week 1,Solo,RED technoviking,,Brazil,20,500,56
Week 1,Solo,?IIIIIIIIIIIIIII,,Brazil,21,400,56
Week 1,Solo,xZyTle,,Brazil,22,400,55
Week 1,Solo,g?t the juice,,Brazil,23,400,54
Week 1,Solo,GF Softe,,Brazil,24,400,54
Week 1,Solo,CODE DRAKONZ,,Brazil,25,400,54
Week 1,Solo,QUASAR Devest_c,,Brazil,26,400,54
Week 1,Solo,kur?z,,Brazil,27,400,54
Week 1,Solo,Agressiv?,,Brazil,28,400,53
Week 1,Solo,k1ng iwnl-,,Brazil,29,400,53
Week 1,Solo,DNSTHELlMlTLESS,,Brazil,30,400,53
Week 1,Solo,WL Whalifa.,,Brazil,31,300,53
Week 1,Solo,hit snoqqy_,,Brazil,32,300,52
Week 1,Solo,felipersa judas,,Brazil,33,300,52
Week 1,Solo,OXEY Tomi204,,Brazil,34,300,52
Week 1,Solo,NEW REVEEXXX,,Brazil,35,300,51
Week 1,Solo,?yth SimplyKyli,,Brazil,36,300,51
Week 1,Solo,rvg julissj,,Brazil,37,300,51
Week 1,Solo,FN WC is a joke,,Brazil,38,300,51
Week 1,Solo,Sphinix - AR,,Brazil,39,300,51
Week 1,Solo,Gorde Mabel,,Brazil,40,300,51
Week 1,Solo,LIL CHAMPZERA,,Brazil,41,200,51
Week 1,Solo,Faluve,,Brazil,42,200,51
Week 1,Solo,criticaL Sanku,,Brazil,43,200,51
Week 1,Solo,TTV Broncs,,Brazil,44,200,50
Week 1,Solo,KF-MrTigreXpL,,Brazil,45,200,50
Week 1,Solo,AceLinichu,,Brazil,46,200,50
Week 1,Solo,AVILAAAAAAAAAAA,,Brazil,47,200,49
Week 1,Solo,Top 1 World Cup,,Brazil,48,200,49
Week 1,Solo,Twitch iahuh,,Brazil,49,200,49
Week 1,Solo,Raykhen,,Brazil,50,200,49
Week 1,Solo,FUSION Matilesca,,Brazil,51,175,49
Week 1,Solo,jpsk1ng,,Brazil,52,175,49
Week 1,Solo,ISG S6nti,,Brazil,53,175,49
Week 1,Solo,poor green door,,Brazil,54,175,49
Week 1,Solo,9z Leobas,,Brazil,55,175,49
Week 1,Solo,Drax Crawler,,Brazil,56,175,49
Week 1,Solo,Twitch FebasSZ,,Brazil,57,175,48
Week 1,Solo,xown iwnl-,,Brazil,58,175,48
Week 1,Solo,?yth Beatsburn,,Brazil,59,175,48
Week 1,Solo,QuadG Pringles.,,Brazil,60,175,48
Week 1,Solo,lekmalucone,,Brazil,61,175,48
Week 1,Solo,9z zEkØ,,Brazil,62,175,47
Week 1,Solo,iNs GHOST1,,Brazil,63,175,47
Week 1,Solo,NGu Sheikz,,Brazil,64,175,47
Week 1,Solo,HAZY loqqty,,Brazil,65,175,47
Week 1,Solo,wisheydp,,Brazil,66,175,47
Week 1,Solo,OLR LikeAzir,,Brazil,67,175,47
Week 1,Solo,eV Rustyk,,Brazil,68,175,46
Week 1,Solo,Clipnode,,Brazil,69,175,46
Week 1,Solo,dz?,,Brazil,70,175,46
Week 1,Solo,Germán 62hz,,Brazil,71,175,46
Week 1,Solo,CODE EMIZESSJ,,Brazil,72,175,46
