week,soloWeek,duoWeek,soloOrDuo,player,region,rank,payout,points,wins,elims,placementPoints,earnedQualification
Week 2,0,0,Duo,Exileyd,Brazil,32,150,66,0,41,25,0
Week 2,0,0,Duo,G.V. sheco,Brazil,33,150,65,0,48,17,0
Week 2,0,0,Duo,G.V. RaFaaaA,Brazil,33,150,65,0,48,17,0
Week 2,0,0,Duo,wkey eddent,Brazil,34,150,65,0,39,26,0
Week 2,0,0,Duo,wKey Ajcarlos,Brazil,34,150,65,0,39,26,0
Week 2,0,0,Duo,Not Eternity,Brazil,35,150,64,2,20,44,0
Week 2,0,0,Duo,Dz Ｐａｔｃｈ,Brazil,35,150,64,2,20,44,0
Week 2,0,0,Duo,Fx LinternA,Brazil,36,150,63,3,21,42,0
Week 2,0,0,Duo,Fx franzez,Brazil,36,150,63,3,21,42,0
Week 2,0,0,Duo,TM Kush,Brazil,37,150,63,2,29,34,0
Week 2,0,0,Duo,TM WhalifΛ,Brazil,37,150,63,2,29,34,0
Week 2,0,0,Duo,Lasers is bad,Brazil,38,150,63,1,32,31,0
Week 2,0,0,Duo,Igo is good,Brazil,38,150,63,1,32,31,0
Week 2,0,0,Duo,kurтz,Brazil,39,150,63,0,34,29,0
Week 2,0,0,Duo,Reverт,Brazil,39,150,63,0,34,29,0
Week 2,0,0,Duo,Twitch Well1n7,Brazil,40,150,62,0,46,16,0
Week 2,0,0,Duo,BOMGUILAOPEDRERO,Brazil,40,150,62,0,46,16,0
Week 2,0,0,Duo,Gordefishy,Brazil,41,125,61,2,35,26,0
Week 2,0,0,Duo,Balentarob,Brazil,41,125,61,2,35,26,0
Week 2,0,0,Duo,ZOW Felipys II,Brazil,42,125,61,1,29,32,0
Week 2,0,0,Duo,Lookz.,Brazil,42,125,61,1,29,32,0
Week 2,0,0,Duo,JKS MaTsu,Brazil,43,125,61,0,41,20,0
Week 2,0,0,Duo,JKS Vonglummer,Brazil,43,125,61,0,41,20,0
Week 2,0,0,Duo,CODE AimCTV,Brazil,44,125,61,0,34,27,0
Week 2,0,0,Duo,ShayTv_,Brazil,44,125,61,0,34,27,0
Week 2,0,0,Duo,CODE FAKKZ,Brazil,45,125,61,0,30,31,0
Week 2,0,0,Duo,sneyx btw,Brazil,45,125,61,0,30,31,0
Week 2,0,0,Duo,WCK Matousky,Brazil,46,125,61,0,29,32,0
Week 2,0,0,Duo,WCK Onesuch,Brazil,46,125,61,0,29,32,0
Week 2,0,0,Duo,Agussed,Brazil,47,125,60,2,29,31,0
Week 2,0,0,Duo,Sparky Aimer xd,Brazil,47,125,60,2,29,31,0
Week 2,0,0,Duo,Nøvϊϊs_,Brazil,48,125,60,1,30,30,0
Week 2,0,0,Duo,EZezinN.,Brazil,48,125,60,1,30,30,0
Week 2,0,0,Duo,very easy 4 Peet,Brazil,49,125,60,1,31,29,0
Week 2,0,0,Duo,Juanzinвoy,Brazil,49,125,60,1,31,29,0
Week 2,0,0,Duo,OXEY Tomi204,Brazil,50,125,60,0,31,29,0
Week 2,0,0,Duo,OXEY Tade,Brazil,50,125,60,0,31,29,0
Week 2,0,0,Duo,killed by dnk,Brazil,51,100,59,1,33,26,0
Week 2,0,0,Duo,nada killed by,Brazil,51,100,59,1,33,26,0
Week 2,0,0,Duo,ByPelad1t0,Brazil,52,100,59,1,24,35,0
Week 2,0,0,Duo,Dsttyn_,Brazil,52,100,59,1,24,35,0
Week 2,0,0,Duo,ryuzinn BAD,Brazil,53,100,59,0,37,22,0
Week 2,0,0,Duo,teco BAD,Brazil,53,100,59,0,37,22,0
Week 2,0,0,Duo,AGØ tuusa,Brazil,54,100,59,0,37,22,0
Week 2,0,0,Duo,jere.-.,Brazil,54,100,59,0,37,22,0
Week 2,0,0,Duo,Kappucha,Brazil,55,100,59,0,25,34,0
Week 2,0,0,Duo,Defavv.,Brazil,55,100,59,0,25,34,0
Week 2,0,0,Duo,trunkz favoravel,Brazil,56,100,58,2,33,25,0
Week 2,0,0,Duo,KallutoCON3,Brazil,56,100,58,2,33,25,0
Week 2,0,0,Duo,luxzeraa,Brazil,57,100,58,1,31,27,0
Week 2,0,0,Duo,Sixx.-,Brazil,57,100,58,1,31,27,0
Week 2,0,0,Duo,felipersa judas,Brazil,58,100,58,1,27,31,0
Week 2,0,0,Duo,PinaNYC,Brazil,58,100,58,1,27,31,0
Week 2,0,0,Duo,KLG n1cof,Brazil,59,100,58,1,24,34,0
Week 2,0,0,Duo,KLG GаstоИ,Brazil,59,100,58,1,24,34,0
Week 2,0,0,Duo,NimoTV Borsoni,Brazil,60,100,58,0,36,22,0
Week 2,0,0,Duo,Top 1 World Cup,Brazil,60,100,58,0,36,22,0
Week 2,0,0,Duo,AGØ zqull,Brazil,61,100,57,2,27,30,0
Week 2,0,0,Duo,Lockhead Crawler,Brazil,61,100,57,2,27,30,0
Week 2,0,0,Duo,MAGNO Aprueba,Brazil,62,100,57,2,25,32,0
Week 2,0,0,Duo,иyth Beatsburn,Brazil,62,100,57,2,25,32,0
Week 2,0,0,Duo,KLG Stellar,Brazil,63,100,57,1,34,23,0
Week 2,0,0,Duo,KLG Berteyr,Brazil,63,100,57,1,34,23,0
Week 2,0,0,Duo,Twitch SheldoonN,Brazil,64,100,57,1,32,25,0
Week 2,0,0,Duo,rvg иγx,Brazil,64,100,57,1,32,25,0
Week 2,0,0,Duo,twitch.raphoyz,Brazil,65,100,57,1,28,29,0
Week 2,0,0,Duo,ego ego ego ego,Brazil,65,100,57,1,28,29,0
Week 2,0,0,Duo,isBrockez,Brazil,66,100,57,1,23,34,0
Week 2,0,0,Duo,KNZ1.,Brazil,66,100,57,1,23,34,0
Week 2,0,0,Duo,Rockkyyy.,Brazil,67,100,57,0,29,28,0
Week 2,0,0,Duo,dxckyz bro,Brazil,67,100,57,0,29,28,0
Week 2,0,0,Duo,Gregorio.,Brazil,68,100,56,1,30,26,0
Week 2,0,0,Duo,Reck Mr.Z4KR4L,Brazil,68,100,56,1,30,26,0
Week 2,0,0,Duo,Twitch BinLaDeN_,Brazil,69,100,56,1,26,30,0
Week 2,0,0,Duo,code WRR,Brazil,69,100,56,1,26,30,0
Week 2,0,0,Duo,WL Mora .20ms,Brazil,70,100,56,0,29,27,0
Week 2,0,0,Duo,GøldeN_,Brazil,70,100,56,0,29,27,0
Week 2,0,0,Duo,AVILAAAAAAAAAAA,Brazil,71,100,56,0,28,28,0
Week 2,0,0,Duo,GDDF sushy,Brazil,71,100,56,0,28,28,0
Week 2,0,0,Duo,BH Dellingeer,Brazil,72,100,56,0,25,31,0
Week 2,0,0,Duo,Síck.,Brazil,72,100,56,0,25,31,0
Week 2,0,0,Duo,bad luck rustyk,Brazil,73,100,56,0,25,31,0
Week 2,0,0,Duo,BadLuck TommyMDQ,Brazil,73,100,56,0,25,31,0
Week 2,0,0,Duo,Vs Killerlvl,Brazil,74,100,56,0,20,36,0
Week 2,0,0,Duo,Vs Ncroakg.ttv,Brazil,74,100,56,0,20,36,0
Week 2,0,0,Duo,IDK BrYANN,Brazil,75,100,55,1,35,20,0
Week 2,0,0,Duo,IDK Duduh,Brazil,75,100,55,1,35,20,0
Week 2,0,0,Duo,ИewwWdlç ت,Brazil,76,50,55,1,30,25,0
Week 2,0,0,Duo,baby hakura,Brazil,76,50,55,1,30,25,0
Week 2,0,0,Duo,zuusвoy,Brazil,77,50,55,1,28,27,0
Week 2,0,0,Duo,Filipeвoy,Brazil,77,50,55,1,28,27,0
Week 2,0,0,Duo,olha esse mingal,Brazil,78,50,55,1,25,30,0
Week 2,0,0,Duo,AbreuHERE.,Brazil,78,50,55,1,25,30,0
Week 2,0,0,Duo,OnLy ReFleTz,Brazil,79,50,55,0,45,10,0
Week 2,0,0,Duo,Zappa iwnl-,Brazil,79,50,55,0,45,10,0
Week 2,0,0,Duo,wkey reedy,Brazil,80,50,55,0,33,22,0
Week 2,0,0,Duo,wkey arkinøs,Brazil,80,50,55,0,33,22,0
Week 2,0,0,Duo,ᴠᴛx ᴀᴄᴇᴇʟツ,Brazil,81,50,55,0,30,25,0
Week 2,0,0,Duo,VTX Kodam,Brazil,81,50,55,0,30,25,0
Week 2,0,0,Duo,WEBAMANTE Delas,Brazil,82,50,55,0,27,28,0
Week 2,0,0,Duo,Sunflοwеr,Brazil,82,50,55,0,27,28,0
Week 2,0,0,Duo,gaap Palermoo,Brazil,83,50,55,0,22,33,0
Week 2,0,0,Duo,Riquelmee,Brazil,83,50,55,0,22,33,0
Week 2,0,0,Duo,yFrostyn,Brazil,84,50,54,1,31,23,0
Week 2,0,0,Duo,Tarzan Spams L2,Brazil,84,50,54,1,31,23,0
Week 2,0,0,Duo,TTV xHayashiix,Brazil,85,50,54,1,22,32,0
Week 2,0,0,Duo,wondeerzin,Brazil,85,50,54,1,22,32,0
Week 2,0,0,Duo,Slow peru YouTub,Brazil,86,50,54,0,35,19,0
Week 2,0,0,Duo,Nesbro on Youtub,Brazil,86,50,54,0,35,19,0
Week 2,0,0,Duo,Eslipnot,Brazil,87,50,54,0,30,24,0
Week 2,0,0,Duo,9z Zzk7,Brazil,87,50,54,0,30,24,0
Week 2,0,0,Duo,pѵS,Brazil,88,50,54,0,29,25,0
Week 2,0,0,Duo,MHGZIN BAD,Brazil,88,50,54,0,29,25,0
Week 2,0,0,Duo,bezeUM,Brazil,89,50,54,0,25,29,0
Week 2,0,0,Duo,skoolageㅤ,Brazil,89,50,54,0,25,29,0
Week 2,0,0,Duo,Xuto-,Brazil,90,50,54,0,26,28,0
Week 2,0,0,Duo,PG.Nebawty,Brazil,90,50,54,0,26,28,0
Week 2,0,0,Duo,UT_AleAb,Brazil,91,50,54,0,22,32,0
Week 2,0,0,Duo,AaronGomezR,Brazil,91,50,54,0,22,32,0
Week 2,0,0,Duo,sunshine iwnl,Brazil,92,50,53,2,33,20,0
Week 2,0,0,Duo,ManiacoDaMinigun,Brazil,92,50,53,2,33,20,0
Week 2,0,0,Duo,Reck 4GUSHØ ツ,Brazil,93,50,53,1,30,23,0
Week 2,0,0,Duo,Reck N4SHØ,Brazil,93,50,53,1,30,23,0
Week 2,0,0,Duo,Chuni 笨,Brazil,94,50,53,1,30,23,0
Week 2,0,0,Duo,Tropphy 港区,Brazil,94,50,53,1,30,23,0
Week 2,0,0,Duo,ElBrabo電,Brazil,95,50,53,1,28,25,0
Week 2,0,0,Duo,Twitch TaPeh,Brazil,95,50,53,1,28,25,0
Week 2,0,0,Duo,TTV βųggs 4.20,Brazil,96,50,53,1,23,30,0
Week 2,0,0,Duo,ѕĸιllвoy,Brazil,96,50,53,1,23,30,0
Week 2,0,0,Duo,castor.dll9,Brazil,97,50,53,1,23,30,0
Week 2,0,0,Duo,back.dll9,Brazil,97,50,53,1,23,30,0
Week 2,0,0,Duo,Ducky M,Brazil,98,50,53,0,36,17,0
Week 2,0,0,Duo,Fallsz,Brazil,98,50,53,0,36,17,0
Week 2,0,0,Duo,awayssj,Brazil,99,50,53,0,31,22,0
Week 2,0,0,Duo,huguinnhou,Brazil,99,50,53,0,31,22,0
Week 2,0,0,Duo,batata fritaaaaa,Brazil,100,50,53,0,34,19,0
Week 2,0,0,Duo,Damage.-13,Brazil,100,50,53,0,34,19,0
Week 4,0,0,Duo,9z santidead,Brazil,1,1625,115,3,77,38,0
Week 4,0,0,Duo,9z zEkØ,Brazil,1,1625,115,3,77,38,0
Week 4,0,0,Duo,batata fritaaaaa,Brazil,2,1375,98,3,53,45,0
Week 4,0,0,Duo,Damage.-13,Brazil,2,1375,98,3,53,45,0
Week 4,0,0,Duo,Faahfishy,Brazil,3,1125,97,2,56,41,0
Week 4,0,0,Duo,nogz iwnl,Brazil,3,1125,97,2,56,41,0
Week 4,0,0,Duo,Clipnode,Brazil,4,1000,94,1,55,39,0
Week 4,0,0,Duo,ИothingNoname,Brazil,4,1000,94,1,55,39,0
Week 4,0,0,Duo,Lasers is bad,Brazil,5,875,91,2,45,46,0
Week 4,0,0,Duo,Igo is good,Brazil,5,875,91,2,45,46,0
Week 4,0,0,Duo,pfzin,Brazil,6,750,89,1,66,23,0
Week 4,0,0,Duo,CODE NICKSSS,Brazil,6,750,89,1,66,23,0
Week 4,0,0,Duo,xown iwnl-,Brazil,7,625,89,0,51,38,0
Week 4,0,0,Duo,9z kıng,Brazil,7,625,89,0,51,38,0
Week 4,0,0,Duo,SINS 17SP,Brazil,8,500,85,1,46,39,0
Week 4,0,0,Duo,xKovak,Brazil,8,500,85,1,46,39,0
Week 4,0,0,Duo,toxic lul,Brazil,9,375,84,3,48,36,0
Week 4,0,0,Duo,9z Twayko,Brazil,9,375,84,3,48,36,0
Week 4,0,0,Duo,wisheydp,Brazil,10,250,84,2,49,35,0
Week 4,0,0,Duo,GusTavox8,Brazil,10,250,84,2,49,35,0
Week 4,0,0,Duo,RED Snow.,Brazil,11,200,82,1,62,20,0
Week 4,0,0,Duo,RED Avlr,Brazil,11,200,82,1,62,20,0
Week 4,0,0,Duo,llm lucky,Brazil,12,200,81,2,39,42,0
Week 4,0,0,Duo,OPai is back,Brazil,12,200,81,2,39,42,0
Week 4,0,0,Duo,Sinisters ZuiCx,Brazil,13,200,81,2,39,42,0
Week 4,0,0,Duo,SINS Nahue btw-,Brazil,13,200,81,2,39,42,0
Week 4,0,0,Duo,dk iwnl,Brazil,14,200,80,2,57,23,0
Week 4,0,0,Duo,ez 4 blackoutz,Brazil,14,200,80,2,57,23,0
Week 4,0,0,Duo,GF Softe,Brazil,15,200,80,1,51,29,0
Week 4,0,0,Duo,thu rajada,Brazil,15,200,80,1,51,29,0
Week 4,0,0,Duo,9z leonzhett,Brazil,16,200,79,2,44,35,0
Week 4,0,0,Duo,9z Lagarto,Brazil,16,200,79,2,44,35,0
Week 4,0,0,Duo,xZyTle,Brazil,17,200,77,1,57,20,0
Week 4,0,0,Duo,dyfsssj,Brazil,17,200,77,1,57,20,0
Week 4,0,0,Duo,Zugorow,Brazil,18,200,77,0,52,25,0
Week 4,0,0,Duo,The best Groot,Brazil,18,200,77,0,52,25,0
Week 4,0,0,Duo,MAGNO Aprueba,Brazil,19,200,76,1,37,39,0
Week 4,0,0,Duo,иyth Beatsburn,Brazil,19,200,76,1,37,39,0
Week 4,0,0,Duo,9z PatØ,Brazil,20,200,76,1,40,36,0
Week 4,0,0,Duo,9z Leobas,Brazil,20,200,76,1,40,36,0
Week 4,0,0,Duo,ENG Meyzan,Brazil,21,175,74,2,25,49,0
Week 4,0,0,Duo,ENG Lufer,Brazil,21,175,74,2,25,49,0
Week 4,0,0,Duo,criticaL 神 lequɘ,Brazil,22,175,73,1,34,39,0
Week 4,0,0,Duo,criticaL Dio,Brazil,22,175,73,1,34,39,0
Week 4,0,0,Duo,mst is mst,Brazil,23,175,72,0,48,24,0
Week 4,0,0,Duo,estevin46,Brazil,23,175,72,0,48,24,0
Week 4,0,0,Duo,DC MysticK,Brazil,24,175,72,0,42,30,0
Week 4,0,0,Duo,DC Masteer,Brazil,24,175,72,0,42,30,0
Week 4,0,0,Duo,,Brazil,25,175,71,1,51,20,0
Week 4,0,0,Duo,Twitch FebasSZ,Brazil,25,175,71,1,51,20,0
Week 4,0,0,Duo,Soy gatise,Brazil,26,175,71,1,32,39,0
Week 4,0,0,Duo,VTX_Broggyx,Brazil,26,175,71,1,32,39,0
Week 4,0,0,Duo,Juanzinвoy,Brazil,27,175,71,0,45,26,0
Week 4,0,0,Duo,Filipeвoy,Brazil,27,175,71,0,45,26,0
Week 4,0,0,Duo,retake iwnl-,Brazil,28,175,70,2,40,30,0
Week 4,0,0,Duo,wype iwnl-,Brazil,28,175,70,2,40,30,0
Week 4,0,0,Duo,reflux iwnl,Brazil,29,175,70,1,38,32,0
Week 4,0,0,Duo,NEW REVEEXXX,Brazil,29,175,70,1,38,32,0
Week 4,0,0,Duo,FN WC is a joke,Brazil,30,175,69,1,33,36,0
Week 4,0,0,Duo,synkje,Brazil,30,175,69,1,33,36,0
Week 4,0,0,Duo,Pulgaboyola,Brazil,31,150,69,0,45,24,0
Week 4,0,0,Duo,FN lS A JOKE,Brazil,31,150,69,0,45,24,0
Week 4,0,0,Duo,Code TCH-Jeader,Brazil,32,150,68,1,38,30,0
Week 4,0,0,Duo,SI CODIGO CHIGUA,Brazil,32,150,68,1,38,30,0
Week 4,0,0,Duo,AE l Exterminia,Brazil,33,150,68,1,38,30,0
Week 4,0,0,Duo,AE l Ghost,Brazil,33,150,68,1,38,30,0
Week 4,0,0,Duo,GDDF redlee,Brazil,34,150,67,1,26,41,0
Week 4,0,0,Duo,GDDF sushy,Brazil,34,150,67,1,26,41,0
Week 4,0,0,Duo,faeu.,Brazil,35,150,67,0,37,30,0
Week 4,0,0,Duo,sh4dow iwnl,Brazil,35,150,67,0,37,30,0
Week 4,0,0,Duo,Gordefishy,Brazil,36,150,66,2,26,40,0
Week 4,0,0,Duo,Balentarob,Brazil,36,150,66,2,26,40,0
Week 4,0,0,Duo,тhzin,Brazil,37,150,66,0,41,25,0
Week 4,0,0,Duo,mega .,Brazil,37,150,66,0,41,25,0
Week 4,0,0,Duo,markesp - 爆头,Brazil,38,150,66,0,32,34,0
Week 4,0,0,Duo,kNgted 神,Brazil,38,150,66,0,32,34,0
Week 4,0,0,Duo,criticaL Sanku,Brazil,39,150,65,1,35,30,0
Week 4,0,0,Duo,criticaL Newt,Brazil,39,150,65,1,35,30,0
Week 4,0,0,Duo,Rickzss 240hz,Brazil,40,150,63,0,33,30,0
Week 4,0,0,Duo,gtN 144hz,Brazil,40,150,63,0,33,30,0
Week 4,0,0,Duo,akssj,Brazil,41,125,62,2,23,39,0
Week 4,0,0,Duo,huguinnhou,Brazil,41,125,62,2,23,39,0
Week 4,0,0,Duo,PLDS Foox,Brazil,42,125,62,2,18,44,0
Week 4,0,0,Duo,queijou,Brazil,42,125,62,2,18,44,0
Week 4,0,0,Duo,pablin pabrin,Brazil,43,125,62,1,49,13,0
Week 4,0,0,Duo,millionaire bz,Brazil,43,125,62,1,49,13,0
Week 4,0,0,Duo,Lucãσ,Brazil,44,125,62,1,38,24,0
Week 4,0,0,Duo,Gabriel Faawk,Brazil,44,125,62,1,38,24,0
Week 4,0,0,Duo,CODE AimCTV,Brazil,45,125,62,1,33,29,0
Week 4,0,0,Duo,ShayTv_,Brazil,45,125,62,1,33,29,0
Week 4,0,0,Duo,CODE FAKKZ,Brazil,46,125,62,1,29,33,0
Week 4,0,0,Duo,sneyx btw,Brazil,46,125,62,1,29,33,0
Week 4,0,0,Duo,ISG Gaunelis,Brazil,47,125,62,1,21,41,0
Week 4,0,0,Duo,ISG S6nti jjasj,Brazil,47,125,62,1,21,41,0
Week 4,0,0,Duo,VTX R1zzi,Brazil,48,125,62,0,27,35,0
Week 4,0,0,Duo,VTX_Ponja,Brazil,48,125,62,0,27,35,0
Week 4,0,0,Duo,TM Tortuga,Brazil,49,125,62,0,28,34,0
Week 4,0,0,Duo,TM Vichoo,Brazil,49,125,62,0,28,34,0
Week 4,0,0,Duo,bad luck rustyk,Brazil,50,125,62,0,27,35,0
Week 4,0,0,Duo,BadLuck TommyMDQ,Brazil,50,125,62,0,27,35,0
Week 4,0,0,Duo,OXEY Tomi204,Brazil,51,100,61,2,29,32,0
Week 4,0,0,Duo,OXEY Tade,Brazil,51,100,61,2,29,32,0
Week 4,0,0,Duo,Frаns,Brazil,52,100,61,1,34,27,0
Week 4,0,0,Duo,Tiago Mafra,Brazil,52,100,61,1,34,27,0
Week 4,0,0,Duo,gol quadrado 2.0,Brazil,53,100,61,1,31,30,0
Week 4,0,0,Duo,yBolinhoDoce,Brazil,53,100,61,1,31,30,0
Week 4,0,0,Duo,WPG_CLTT,Brazil,54,100,61,0,49,12,0
Week 4,0,0,Duo,WPG Alveezera,Brazil,54,100,61,0,49,12,0
Week 4,0,0,Duo,luxzeraa,Brazil,55,100,61,0,38,23,0
Week 4,0,0,Duo,Sixx.-,Brazil,55,100,61,0,38,23,0
Week 4,0,0,Duo,ig mvtiip,Brazil,56,100,61,0,31,30,0
Week 4,0,0,Duo,ig ssebacl,Brazil,56,100,61,0,31,30,0
Week 4,0,0,Duo,QUASAR Losted,Brazil,57,100,60,2,33,27,0
Week 4,0,0,Duo,QUASAR Woodzilla,Brazil,57,100,60,2,33,27,0
Week 4,0,0,Duo,Alexandeh,Brazil,58,100,60,0,34,26,0
Week 4,0,0,Duo,flexingssj,Brazil,58,100,60,0,34,26,0
Week 4,0,0,Duo,IDK Duduh,Brazil,59,100,60,0,28,32,0
Week 4,0,0,Duo,ZéCarlin xd,Brazil,59,100,60,0,28,32,0
Week 4,0,0,Duo,BRT KingPapa FB,Brazil,60,100,60,0,21,39,0
Week 4,0,0,Duo,BRT CrowNight TV,Brazil,60,100,60,0,21,39,0
Week 4,0,0,Duo,SVG Jm - SA,Brazil,61,100,59,1,34,25,0
Week 4,0,0,Duo,SVG TØM1BØY,Brazil,61,100,59,1,34,25,0
Week 4,0,0,Duo,victin btw,Brazil,62,100,59,1,30,29,0
Week 4,0,0,Duo,LOOW btw,Brazil,62,100,59,1,30,29,0
Week 4,0,0,Duo,ρiρi,Brazil,63,100,59,1,29,30,0
Week 4,0,0,Duo,loIo5,Brazil,63,100,59,1,29,30,0
Week 4,0,0,Duo,Nøvϊϊs_,Brazil,64,100,59,1,21,38,0
Week 4,0,0,Duo,EZezinN.,Brazil,64,100,59,1,21,38,0
Week 4,0,0,Duo,CODE LUCOBOY,Brazil,65,100,59,0,39,20,0
Week 4,0,0,Duo,loqqtyboy,Brazil,65,100,59,0,39,20,0
Week 4,0,0,Duo,G.V. sheco,Brazil,66,100,59,0,35,24,0
Week 4,0,0,Duo,G.V. RaFaaaA,Brazil,66,100,59,0,35,24,0
Week 4,0,0,Duo,NuckLés,Brazil,67,100,59,0,30,29,0
Week 4,0,0,Duo,lichq,Brazil,67,100,59,0,30,29,0
Week 4,0,0,Duo,ZZZZZZZZZZZZZZj,Brazil,68,100,59,0,26,33,0
Week 4,0,0,Duo,HAHAHAHAHAHAj,Brazil,68,100,59,0,26,33,0
Week 4,0,0,Duo,TTV Broncs,Brazil,69,100,58,1,35,23,0
Week 4,0,0,Duo,selm1n,Brazil,69,100,58,1,35,23,0
Week 4,0,0,Duo,Ng3 - TexX,Brazil,70,100,58,1,30,28,0
Week 4,0,0,Duo,Ng3 - Tiltado,Brazil,70,100,58,1,30,28,0
Week 4,0,0,Duo,Guilha qDizes nè,Brazil,71,100,58,1,24,34,0
Week 4,0,0,Duo,Feines Lächeln ㅤ,Brazil,71,100,58,1,24,34,0
Week 4,0,0,Duo,WL DkazL,Brazil,72,100,58,0,35,23,0
Week 4,0,0,Duo,WL Zerø,Brazil,72,100,58,0,35,23,0
Week 4,0,0,Duo,memed lul,Brazil,73,100,58,0,33,25,0
Week 4,0,0,Duo,teruel lul,Brazil,73,100,58,0,33,25,0
Week 4,0,0,Duo,иyth - Grooty,Brazil,74,100,58,0,31,27,0
Week 4,0,0,Duo,иyth Eleon,Brazil,74,100,58,0,31,27,0
Week 4,0,0,Duo,HEHExpeita,Brazil,75,100,58,0,29,29,0
Week 4,0,0,Duo,TTV joaozinho51,Brazil,75,100,58,0,29,29,0
Week 4,0,0,Duo,lepz1,Brazil,76,50,58,0,28,30,0
Week 4,0,0,Duo,pѵS,Brazil,76,50,58,0,28,30,0
Week 4,0,0,Duo,Pardon My Ego,Brazil,77,50,57,2,31,26,0
Week 4,0,0,Duo,sam kid cudi,Brazil,77,50,57,2,31,26,0
Week 4,0,0,Duo,PinaNYC,Brazil,78,50,57,1,37,20,0
Week 4,0,0,Duo,FelipersaNYC,Brazil,78,50,57,1,37,20,0
Week 4,0,0,Duo,n1hxk iwnl-,Brazil,79,50,57,1,36,21,0
Week 4,0,0,Duo,fnehuen gaap,Brazil,79,50,57,1,36,21,0
Week 4,0,0,Duo,RÄFUDO,Brazil,80,50,57,1,35,22,0
Week 4,0,0,Duo,hMbㅤ,Brazil,80,50,57,1,35,22,0
Week 4,0,0,Duo,Twitch Baguzin,Brazil,81,50,57,1,32,25,0
Week 4,0,0,Duo,Neguin Z1 iwnl,Brazil,81,50,57,1,32,25,0
Week 4,0,0,Duo,Lockhead Agussz,Brazil,82,50,57,1,32,25,0
Week 4,0,0,Duo,A2G NotDario,Brazil,82,50,57,1,32,25,0
Week 4,0,0,Duo,PΛRZIVΛL,Brazil,83,50,57,1,18,39,0
Week 4,0,0,Duo,RBT not_here,Brazil,83,50,57,1,18,39,0
Week 4,0,0,Duo,mandanude xacau,Brazil,84,50,57,0,35,22,0
Week 4,0,0,Duo,ㅤSharp,Brazil,84,50,57,0,35,22,0
Week 4,0,0,Duo,ᴠᴛx ᴀᴄᴇᴇʟツ,Brazil,85,50,57,0,35,22,0
Week 4,0,0,Duo,VTX Kodam,Brazil,85,50,57,0,35,22,0
Week 4,0,0,Duo,L2Tallami,Brazil,86,50,57,0,30,27,0
Week 4,0,0,Duo,IFranco-_43,Brazil,86,50,57,0,30,27,0
Week 4,0,0,Duo,TyuzK1ng ツ,Brazil,87,50,57,0,25,32,0
Week 4,0,0,Duo,ZeusK1ng ツ,Brazil,87,50,57,0,25,32,0
Week 4,0,0,Duo,CluTch13 -iwnl-,Brazil,88,50,56,2,26,30,0
Week 4,0,0,Duo,CODE Enzinho13,Brazil,88,50,56,2,26,30,0
Week 4,0,0,Duo,OXEY SrMaTi,Brazil,89,50,56,1,33,23,0
Week 4,0,0,Duo,OXEY VairoV,Brazil,89,50,56,1,33,23,0
Week 4,0,0,Duo,Gabriel Costento,Brazil,90,50,56,1,33,23,0
Week 4,0,0,Duo,Levi - SA,Brazil,90,50,56,1,33,23,0
Week 4,0,0,Duo,zahuno,Brazil,91,50,56,1,27,29,0
Week 4,0,0,Duo,Twitch xTanque97,Brazil,91,50,56,1,27,29,0
Week 4,0,0,Duo,FUSION RedbullK,Brazil,92,50,56,1,26,30,0
Week 4,0,0,Duo,Matilesca iwnl-,Brazil,92,50,56,1,26,30,0
Week 4,0,0,Duo,KLG Stellar,Brazil,93,50,56,1,24,32,0
Week 4,0,0,Duo,KLG Berteyr,Brazil,93,50,56,1,24,32,0
Week 4,0,0,Duo,iceezy.,Brazil,94,50,56,0,39,17,0
Week 4,0,0,Duo,a dos g germán,Brazil,94,50,56,0,39,17,0
Week 4,0,0,Duo,faithøutz.exe,Brazil,95,50,56,0,31,25,0
Week 4,0,0,Duo,dz the creator,Brazil,95,50,56,0,31,25,0
Week 4,0,0,Duo,WCK Francholigan,Brazil,96,50,56,0,28,28,0
Week 4,0,0,Duo,WCK Erni,Brazil,96,50,56,0,28,28,0
Week 4,0,0,Duo,SMAW hellflow,Brazil,97,50,56,0,30,26,0
Week 4,0,0,Duo,NGu Paul1nho,Brazil,97,50,56,0,30,26,0
Week 4,0,0,Duo,Ｈ2Ｋ ＴＯＲＭＥＮＴＵＳ,Brazil,98,50,55,1,30,25,0
Week 4,0,0,Duo,Heavy_Spxctre,Brazil,98,50,55,1,30,25,0
Week 4,0,0,Duo,funizera,Brazil,99,50,55,1,27,28,0
Week 4,0,0,Duo,twitch.tv nar0n,Brazil,99,50,55,1,27,28,0
Week 4,0,0,Duo,Foxxy piá,Brazil,100,50,55,1,23,32,0
Week 4,0,0,Duo,GUARDIAN_whith,Brazil,100,50,55,1,23,32,0
Week 6,0,0,Duo,pfzin,Brazil,1,1625,117,3,69,48,1
Week 6,0,0,Duo,CODE NICKSSS,Brazil,1,1625,117,3,69,48,1
Week 6,0,6,Duo,wisheydp,Brazil,2,1375,110,4,63,47,1
Week 6,0,6,Duo,GusTavox8,Brazil,2,1375,110,4,63,47,1
Week 6,0,0,Duo,xown iwnl-,Brazil,3,1125,110,1,71,39,0
Week 6,0,0,Duo,9z kıng,Brazil,3,1125,110,1,71,39,0
