Name,Region,Date,TotalEvents,UniqueEvents
OnLy K-I-N-G,Brazil,10/23/2019,1,1
OnLy K-I-N-G,Brazil,10/15/2019,1,1
OnLy K-I-N-G,Brazil,10/17/2019,1,1
OnLy K-I-N-G,Brazil,10/19/2019,1,1
akssj,Brazil,10/16/2019,1,1
akssj,Brazil,10/25/2019,1,1
KownSSJ,Brazil,10/25/2019,1,1
KownSSJ,Brazil,10/16/2019,1,1
JLZ1N,Brazil,10/18/2019,1,1
Twitch troyya,Brazil,10/17/2019,1,1
ⁱ ᵖˡᵃʸ ᵏᵒᵛᵃᵃᵏˢ,Brazil,10/16/2019,1,1
ⁱ ᵖˡᵃʸ ᵏᵒᵛᵃᵃᵏˢ,Brazil,10/26/2019,3,2
Agressivє,Brazil,10/21/2019,2,1
Agressivє,Brazil,10/16/2019,1,1
Clipnode,Brazil,10/18/2019,1,1
CODE LUCOBOY,Brazil,10/18/2019,1,1
CODE LUCOBOY,Brazil,10/20/2019,1,1
CODE LUCOBOY,Brazil,10/23/2019,1,1
ИothingNoname,Brazil,10/16/2019,1,1
ИothingNoname,Brazil,10/17/2019,1,1
ИothingNoname,Brazil,10/23/2019,5,4
ИothingNoname,Brazil,10/15/2019,2,1
RodriSoloQ,Brazil,10/21/2019,2,2
RodriSoloQ,Brazil,10/20/2019,1,1
RodriSoloQ,Brazil,10/22/2019,1,1
GusTavox8,Brazil,10/18/2019,1,1
lil axeddyn,Brazil,10/21/2019,2,1
lil axeddyn,Brazil,10/17/2019,2,2
dks Fabian1816,Brazil,10/25/2019,1,1
songx69,Brazil,10/26/2019,1,1
Twitch Ram4Akd,Brazil,10/23/2019,1,1
KLG Zoom,Brazil,10/22/2019,1,1
KLG Zoom,Brazil,10/25/2019,1,1
N1CKN,Brazil,10/18/2019,1,1
N1CKN,Brazil,10/19/2019,1,1
Twitch DeathT,Brazil,10/23/2019,1,1
GUNEEEVES,Brazil,10/21/2019,1,1
GUNEEEVES,Brazil,10/20/2019,1,1
LIZARBBBBBBBBBBB,Brazil,10/18/2019,1,1
LIZARBBBBBBBBBBB,Brazil,10/22/2019,1,1
DRG Nobody Cares,Brazil,10/17/2019,2,1
Sinisters ZuiCx,Brazil,10/25/2019,4,3
OXEY Christivnk,Brazil,10/24/2019,1,1
ISG Gaunelis,Brazil,10/25/2019,2,2
ISG Gaunelis,Brazil,10/20/2019,1,1
ISG Gaunelis,Brazil,10/15/2019,2,1
9z kıng,Brazil,10/20/2019,2,2
9z kıng,Brazil,10/17/2019,3,2
9z kıng,Brazil,10/19/2019,4,3
9z kıng,Brazil,10/15/2019,1,1
9z kıng,Brazil,10/16/2019,1,1
9z kıng,Brazil,10/18/2019,1,1
9z kıng,Brazil,10/26/2019,4,3
9z kıng,Brazil,10/25/2019,8,3
9z kıng,Brazil,10/23/2019,1,1
9z kıng,Brazil,10/24/2019,1,1
BRL Mystiiiiiiii,Brazil,10/16/2019,2,1
Sinisters Nahue,Brazil,10/23/2019,1,1
Sinisters Nahue,Brazil,10/25/2019,2,2
Sinisters Nahue,Brazil,10/19/2019,1,1
QUASAR Devest_c,Brazil,10/16/2019,1,1
QUASAR Devest_c,Brazil,10/22/2019,1,1
QUASAR Devest_c,Brazil,10/17/2019,4,2
DRG VIVA CHILE,Brazil,10/22/2019,1,1
DRG VIVA CHILE,Brazil,10/24/2019,1,1
DRG VIVA CHILE,Brazil,10/15/2019,1,1
G0D t0m1,Brazil,10/24/2019,1,1
scheidt SA,Brazil,10/24/2019,1,1
scheidt SA,Brazil,10/18/2019,1,1
scheidt SA,Brazil,10/20/2019,1,1
a dos g germán,Brazil,10/23/2019,1,1
a dos g germán,Brazil,10/25/2019,1,1
a dos g germán,Brazil,10/16/2019,5,5
irkt.,Brazil,10/15/2019,2,1
irkt.,Brazil,10/24/2019,1,1
AGØ angrykørea,Brazil,10/24/2019,3,2
Drax Tacser,Brazil,10/22/2019,3,2
Drax Tacser,Brazil,10/25/2019,2,1
Drax Tacser,Brazil,10/21/2019,1,1
prødigio,Brazil,10/25/2019,1,1
prødigio,Brazil,10/18/2019,1,1
FNAYC CluTch13,Brazil,10/15/2019,1,1
xown iwnl-,Brazil,10/17/2019,1,1
xown iwnl-,Brazil,10/18/2019,1,1
xown iwnl-,Brazil,10/19/2019,1,1
xown iwnl-,Brazil,10/23/2019,3,2
xown iwnl-,Brazil,10/24/2019,1,1
MAGNO Relic,Brazil,10/25/2019,1,1
DaccNoventa,Brazil,10/24/2019,1,1
Locttos,Brazil,10/16/2019,1,1
Locttos,Brazil,10/18/2019,1,1
GDDF redlee,Brazil,10/16/2019,1,1
GDDF redlee,Brazil,10/18/2019,1,1
GDDF redlee,Brazil,10/22/2019,1,1
F4T Lost,Brazil,10/18/2019,1,1
ENG ηxxxz 彡,Brazil,10/17/2019,1,1
ianviking46,Brazil,10/24/2019,1,1
QMG TisoraS2Cruz,Brazil,10/21/2019,1,1
QMG TisoraS2Cruz,Brazil,10/20/2019,1,1
IllIllIIllIIllI,Brazil,10/16/2019,2,1
LautÂ iwnl-,Brazil,10/16/2019,1,1
Andreoli-,Brazil,10/15/2019,1,1
Stelf BieL,Brazil,10/17/2019,1,1
SVG TØM1BØY,Brazil,10/17/2019,2,2
ISG S6nti iwnl-,Brazil,10/15/2019,1,1
ISG S6nti iwnl-,Brazil,10/20/2019,1,1
ISG S6nti iwnl-,Brazil,10/26/2019,3,1
ISG S6nti iwnl-,Brazil,10/25/2019,2,2
ISG S6nti iwnl-,Brazil,10/23/2019,1,1
loqqtyboy,Brazil,10/24/2019,1,1
GodScuurtz,Brazil,10/21/2019,1,1
zEEAk.-,Brazil,10/16/2019,1,1
Twitch SaiinTw,Brazil,10/17/2019,4,1
2 IQ ler0v,Brazil,10/22/2019,1,1
bad luck 1bryann,Brazil,10/21/2019,1,1
bad luck 1bryann,Brazil,10/23/2019,1,1
bad luck 1bryann,Brazil,10/24/2019,1,1
bad luck 1bryann,Brazil,10/18/2019,1,1
snŏw,Brazil,10/17/2019,1,1
snŏw,Brazil,10/22/2019,2,1
Twitch Sourih,Brazil,10/17/2019,1,1
gbL xd,Brazil,10/26/2019,1,1
A2G Dirty ツ,Brazil,10/26/2019,2,2
RML Ningueroiwnl,Brazil,10/18/2019,1,1
criticaL Newt,Brazil,10/16/2019,2,2
KF-MrTigreXpL,Brazil,10/19/2019,2,1
KF-MrTigreXpL,Brazil,10/18/2019,1,1
Drax miNNN2k,Brazil,10/16/2019,1,1
Drax miNNN2k,Brazil,10/23/2019,2,2
Drax miNNN2k,Brazil,10/25/2019,3,1
Drax miNNN2k,Brazil,10/24/2019,1,1
H4wkBoy,Brazil,10/22/2019,1,1
H4wkBoy,Brazil,10/18/2019,1,1
H4wkBoy,Brazil,10/17/2019,4,2
Drax wickedzy,Brazil,10/17/2019,1,1
Drax wickedzy,Brazil,10/22/2019,1,1
Abacatinho ツ,Brazil,10/21/2019,2,1
pronexttssj,Brazil,10/24/2019,1,1
wype iwnl-,Brazil,10/25/2019,2,1
wype iwnl-,Brazil,10/17/2019,1,1
wype iwnl-,Brazil,10/20/2019,1,1
OPai is back,Brazil,10/16/2019,1,1
OPai is back,Brazil,10/17/2019,1,1
OPai is back,Brazil,10/18/2019,1,1
OPai is back,Brazil,10/22/2019,3,2
OPai is back,Brazil,10/23/2019,1,1
OPai is back,Brazil,10/25/2019,1,1
CdR zeinby,Brazil,10/22/2019,1,1
OXEY VairoV,Brazil,10/22/2019,1,1
OXEY VairoV,Brazil,10/25/2019,1,1
OXEY VairoV,Brazil,10/21/2019,2,1
NGu Zephyre,Brazil,10/20/2019,1,1
LucianoIS2Lasers,Brazil,10/18/2019,1,1
LucianoIS2Lasers,Brazil,10/22/2019,1,1
ASM Felipez112,Brazil,10/23/2019,1,1
ASM Felipez112,Brazil,10/26/2019,1,1
WPG Alveezera,Brazil,10/17/2019,1,1
FLOWZZZY,Brazil,10/17/2019,1,1
FLOWZZZY,Brazil,10/21/2019,1,1
IDK Por Nada,Brazil,10/25/2019,1,1
Blakh n export,Brazil,10/24/2019,1,1
Lil Mauro SÓ200,Brazil,10/21/2019,1,1
iceezy.,Brazil,10/21/2019,1,1
iceezy.,Brazil,10/24/2019,1,1
iceezy.,Brazil,10/25/2019,5,5
IDK Hoskеs,Brazil,10/25/2019,2,2
kaizerssj,Brazil,10/22/2019,2,2
kaizerssj,Brazil,10/15/2019,1,1
kaizerssj,Brazil,10/21/2019,1,1
kaizerssj,Brazil,10/26/2019,1,1
CODE DGZ-FUBUKI,Brazil,10/25/2019,1,1
thu rajada,Brazil,10/15/2019,2,1
thu rajada,Brazil,10/19/2019,2,2
ttv viskfps,Brazil,10/25/2019,1,1
Bagu a lenda,Brazil,10/16/2019,1,1
Bagu a lenda,Brazil,10/19/2019,1,1
RoaNzin s2 Jules,Brazil,10/16/2019,1,1
O Robin,Brazil,10/17/2019,2,2
QUETINHO ReVolTz,Brazil,10/18/2019,3,2
QUETINHO ReVolTz,Brazil,10/23/2019,1,1
Halk - SA,Brazil,10/16/2019,1,1
xJosmann,Brazil,10/14/2019,1,1
xJosmann,Brazil,10/17/2019,1,1
xJosmann,Brazil,10/20/2019,1,1
xJosmann,Brazil,10/25/2019,1,1
Twitch.1Mαrkolα,Brazil,10/23/2019,1,1
Twitch.1Mαrkolα,Brazil,10/25/2019,1,1
OXEY SrMaTi,Brazil,10/21/2019,1,1
OXEY SrMaTi,Brazil,10/25/2019,1,1
flownask71,Brazil,10/21/2019,1,1
flownask71,Brazil,10/26/2019,1,1
Barella1116,Brazil,10/26/2019,1,1
Twtich.Zé_Carlin,Brazil,10/16/2019,1,1
Twtich.Zé_Carlin,Brazil,10/18/2019,2,1
mega .,Brazil,10/16/2019,1,1
mega .,Brazil,10/17/2019,1,1
TM SparkyLasers,Brazil,10/23/2019,1,1
JTomi.,Brazil,10/25/2019,1,1
JTomi.,Brazil,10/19/2019,2,2
howling cheat,Brazil,10/19/2019,1,1
howling cheat,Brazil,10/20/2019,1,1
Faddei zein -ioh,Brazil,10/22/2019,1,1
Talls_04,Brazil,10/25/2019,1,1
Khrawn L2 R2,Brazil,10/25/2019,1,1
dyfsssj,Brazil,10/15/2019,1,1
dyfsssj,Brazil,10/16/2019,2,2
dyfsssj,Brazil,10/20/2019,2,2
MrFigueroa,Brazil,10/21/2019,1,1
HeiseN.666,Brazil,10/25/2019,1,1
Vinssa1x,Brazil,10/24/2019,1,1
CryBABYskrrt,Brazil,10/23/2019,1,1
CryBABYskrrt,Brazil,10/15/2019,2,1
faeu.,Brazil,10/26/2019,1,1
faeu.,Brazil,10/24/2019,2,1
BENJILAS,Brazil,10/19/2019,1,1
BENJILAS,Brazil,10/25/2019,1,1
ndp.,Brazil,10/18/2019,1,1
cloakedyz,Brazil,10/22/2019,1,1
t0nycrf,Brazil,10/22/2019,1,1
t0nycrf,Brazil,10/15/2019,2,2
Twitch zMatty,Brazil,10/25/2019,1,1
OnLy Luks-.Ssj,Brazil,10/23/2019,1,1
OnLy Luks-.Ssj,Brazil,10/16/2019,1,1
Insovnia mvp,Brazil,10/14/2019,1,1
Insovnia mvp,Brazil,10/15/2019,1,1
Insovnia mvp,Brazil,10/17/2019,1,1
Insovnia mvp,Brazil,10/20/2019,1,1
Insovnia mvp,Brazil,10/21/2019,2,1
Insovnia mvp,Brazil,10/25/2019,2,2
gobo iwnl,Brazil,10/25/2019,2,1
TM SebhitaxZ,Brazil,10/22/2019,1,1
HK BurningBüzzy,Brazil,10/24/2019,1,1
AE l Meguita,Brazil,10/25/2019,7,3
NEW REVEEXXX,Brazil,10/25/2019,1,1
NEW REVEEXXX,Brazil,10/14/2019,2,1
TATIC Lemu_,Brazil,10/19/2019,1,1
sh4dow iwnl,Brazil,10/25/2019,3,1
sh4dow iwnl,Brazil,10/24/2019,1,1
sh4dow iwnl,Brazil,10/26/2019,1,1
Fx C1cca,Brazil,10/25/2019,2,2
Fx C1cca,Brazil,10/17/2019,4,2
lorɑx,Brazil,10/18/2019,2,2
lorɑx,Brazil,10/24/2019,1,1
lorɑx,Brazil,10/25/2019,1,1
Soy gatise,Brazil,10/24/2019,2,1
TATIC spacy,Brazil,10/19/2019,1,1
WL sSeba,Brazil,10/24/2019,1,1
XavierCON3,Brazil,10/18/2019,1,1
strendd,Brazil,10/17/2019,1,1
strendd,Brazil,10/25/2019,2,1
strendd,Brazil,10/22/2019,1,1
strendd,Brazil,10/23/2019,1,1
NEW REFLUXXXX,Brazil,10/14/2019,3,1
iEl Brayatan,Brazil,10/25/2019,1,1
FAN DE LIMPIO,Brazil,10/24/2019,1,1
VTX tazdek,Brazil,10/24/2019,1,1
Ng3 - huguiи-.,Brazil,10/26/2019,1,1
Ng3 - huguiи-.,Brazil,10/17/2019,1,1
faith iwnl-,Brazil,10/19/2019,1,1
faith iwnl-,Brazil,10/24/2019,1,1
FA SilloN,Brazil,10/25/2019,1,1
FA SilloN,Brazil,10/17/2019,2,2
SmR Skrilow,Brazil,10/22/2019,1,1
Tełł,Brazil,10/21/2019,1,1
Danfer16,Brazil,10/23/2019,1,1
ÆT Solu,Brazil,10/22/2019,1,1
ÆT Solu,Brazil,10/25/2019,1,1
ÆT Solu,Brazil,10/24/2019,2,1
ÆT Solu,Brazil,10/26/2019,3,2
ÆT Solu,Brazil,10/15/2019,3,3
BH Prozec,Brazil,10/23/2019,2,1
Rickzss 240hz,Brazil,10/14/2019,1,1
tecne btw,Brazil,10/22/2019,1,1
Dydy -,Brazil,10/21/2019,1,1
Dydy -,Brazil,10/25/2019,1,1
ShapphireIce,Brazil,10/20/2019,1,1
ÆT facuzeto,Brazil,10/24/2019,2,2
TLS cadu 60hz,Brazil,10/18/2019,1,1
TLS cadu 60hz,Brazil,10/22/2019,1,1
TLS cadu 60hz,Brazil,10/24/2019,1,1
TLS cadu 60hz,Brazil,10/25/2019,1,1
TLS cadu 60hz,Brazil,10/26/2019,1,1
1440x900 tryhard,Brazil,10/21/2019,1,1
EL VICTINHO,Brazil,10/23/2019,1,1
imnotclemet-iwnl,Brazil,10/20/2019,1,1
xd hnrks.,Brazil,10/21/2019,1,1
twitch.menord4vp,Brazil,10/24/2019,1,1
twitch.menord4vp,Brazil,10/17/2019,2,1
I never lose,Brazil,10/21/2019,3,1
sX markesp,Brazil,10/17/2019,1,1
sX markesp,Brazil,10/15/2019,3,1
guilha1,Brazil,10/20/2019,1,1
LaQ kitøz,Brazil,10/22/2019,1,1
LaQ kitøz,Brazil,10/23/2019,1,1
LaQ kitøz,Brazil,10/24/2019,1,1
LaQ kitøz,Brazil,10/25/2019,1,1
Nadal.,Brazil,10/16/2019,2,1
CODE LOOW,Brazil,10/23/2019,1,1
CODE LOOW,Brazil,10/16/2019,1,1
tobyynho.UwU,Brazil,10/21/2019,1,1
tobyynho.UwU,Brazil,10/22/2019,1,1
mazaaay,Brazil,10/25/2019,1,1
Ferno en el chat,Brazil,10/22/2019,1,1
Raykhen,Brazil,10/21/2019,2,1
placceN o brabo,Brazil,10/24/2019,1,1
SkillƧ,Brazil,10/25/2019,1,1
SkillƧ,Brazil,10/19/2019,1,1
GeoMHZ BANDIDO,Brazil,10/16/2019,2,2
GeoMHZ BANDIDO,Brazil,10/19/2019,2,2
41 is unbeatable,Brazil,10/19/2019,3,2
41 is unbeatable,Brazil,10/17/2019,1,1
faithz0r,Brazil,10/18/2019,1,1
faithz0r,Brazil,10/19/2019,1,1
faithz0r,Brazil,10/25/2019,1,1
faithz0r,Brazil,10/26/2019,1,1
faithz0r,Brazil,10/16/2019,3,2
faithz0r,Brazil,10/17/2019,4,2
faithz0r,Brazil,10/15/2019,2,1
OnLy Molishツ,Brazil,10/23/2019,2,2
Leozinn BANDIDO,Brazil,10/16/2019,1,1
Leozinn BANDIDO,Brazil,10/19/2019,1,1
Leozinn BANDIDO,Brazil,10/21/2019,1,1
cadeira_gamer,Brazil,10/19/2019,3,1
Sainthz,Brazil,10/17/2019,1,1
AGØ 7,Brazil,10/24/2019,1,1
CODE VISERION,Brazil,10/25/2019,1,1
Ryack,Brazil,10/23/2019,1,1
Ryack,Brazil,10/17/2019,2,1
Ryack,Brazil,10/18/2019,2,2
RakazTV,Brazil,10/23/2019,1,1
jpsk1ng,Brazil,10/15/2019,1,1
jpsk1ng,Brazil,10/18/2019,1,1
jpsk1ng,Brazil,10/19/2019,12,3
BigBj JustANiggα,Brazil,10/19/2019,2,1
VTX_Ponja,Brazil,10/24/2019,1,1
Lonely brennu,Brazil,10/18/2019,1,1
Patø.dll,Brazil,10/17/2019,1,1
Patø.dll,Brazil,10/18/2019,1,1
Patø.dll,Brazil,10/19/2019,1,1
Patø.dll,Brazil,10/21/2019,2,2
Patø.dll,Brazil,10/23/2019,2,2
Patø.dll,Brazil,10/22/2019,1,1
Patø.dll,Brazil,10/24/2019,1,1
Patø.dll,Brazil,10/14/2019,3,3
Ḟormann,Brazil,10/25/2019,1,1
RED Dusty,Brazil,10/19/2019,1,1
RED Dusty,Brazil,10/17/2019,2,2
CODE xDyzcreTss,Brazil,10/24/2019,1,1
CODE xDyzcreTss,Brazil,10/25/2019,1,1
KLG Zenxit,Brazil,10/24/2019,1,1
KLG Zenxit,Brazil,10/19/2019,1,1
KLG Zenxit,Brazil,10/20/2019,1,1
KLG Zenxit,Brazil,10/21/2019,2,2
KLG Zenxit,Brazil,10/25/2019,2,2
Masttersan,Brazil,10/22/2019,1,1
Masttersan,Brazil,10/24/2019,1,1
millionaire bz,Brazil,10/25/2019,1,1
millionaire bz,Brazil,10/15/2019,1,1
millionaire bz,Brazil,10/18/2019,1,1
millionaire bz,Brazil,10/19/2019,1,1
VyKings Secrett,Brazil,10/20/2019,1,1
fresh tobinho,Brazil,10/23/2019,1,1
gZAOfps,Brazil,10/19/2019,1,1
FNX Kimzinho,Brazil,10/25/2019,1,1
FNX Kimzinho,Brazil,10/20/2019,2,1
code kngted,Brazil,10/22/2019,1,1
code kngted,Brazil,10/15/2019,1,1
code kngted,Brazil,10/19/2019,1,1
code kngted,Brazil,10/23/2019,2,2
towsky papuuuu,Brazil,10/26/2019,2,2
TwitchTv Ebeck,Brazil,10/16/2019,1,1
TwitchTv Ebeck,Brazil,10/17/2019,1,1
ÆT QWERTYYY 厶,Brazil,10/22/2019,1,1
twitch XXXDEVINE,Brazil,10/17/2019,1,1
twitch XXXDEVINE,Brazil,10/15/2019,3,1
A2G ZiZøu,Brazil,10/20/2019,1,1
A2G ZiZøu,Brazil,10/22/2019,1,1
A2G ZiZøu,Brazil,10/24/2019,1,1
иyth Soulinho,Brazil,10/25/2019,2,1
Ng3 - Lucas,Brazil,10/17/2019,1,1
TTV ThissHunter,Brazil,10/15/2019,2,1
TTV.vbale16,Brazil,10/17/2019,1,1
TTV.vbale16,Brazil,10/20/2019,1,1
Ng3 - TexX,Brazil,10/17/2019,1,1
Ng3 - TexX,Brazil,10/21/2019,1,1
petecosao,Brazil,10/18/2019,1,1
ZnT Zóia TTV,Brazil,10/16/2019,1,1
ZnT Zóia TTV,Brazil,10/24/2019,2,1
pumped by pedrao,Brazil,10/23/2019,1,1
QUASAR Luanzera,Brazil,10/22/2019,1,1
BruZADA.yy,Brazil,10/26/2019,1,1
TNTG LuxXyy,Brazil,10/14/2019,2,1
bZ MrJimme,Brazil,10/19/2019,1,1
MBeWonder,Brazil,10/25/2019,2,1
A2G NotDario,Brazil,10/14/2019,1,1
A2G NotDario,Brazil,10/18/2019,1,1
A2G NotDario,Brazil,10/24/2019,1,1
A2G NotDario,Brazil,10/26/2019,1,1
A2G NotDario,Brazil,10/16/2019,2,2
ffusca - SA,Brazil,10/20/2019,1,1
skopmeister,Brazil,10/18/2019,1,1
Levi - SA,Brazil,10/19/2019,1,1
dekomeister,Brazil,10/25/2019,2,1
CODE EDU,Brazil,10/15/2019,1,1
DriveNoxus,Brazil,10/25/2019,1,1
EmerichRaiz,Brazil,10/21/2019,2,1
DS BR Vitinho,Brazil,10/15/2019,2,1
HYMS_Feña23,Brazil,10/25/2019,1,1
LTA Generall,Brazil,10/25/2019,1,1
LTA Generall,Brazil,10/18/2019,1,1
Twitch DherloX,Brazil,10/16/2019,1,1
Coto .,Brazil,10/24/2019,2,1
Coto .,Brazil,10/26/2019,1,1
AK silen7gh0st,Brazil,10/23/2019,1,1
Twich-mendzl,Brazil,10/25/2019,3,1
Twich-mendzl,Brazil,10/16/2019,1,1
CESARIUS KurT,Brazil,10/18/2019,2,1
giio-mandou bjs,Brazil,10/17/2019,1,1
TTV Broncs,Brazil,10/18/2019,1,1
TTV Broncs,Brazil,10/26/2019,1,1
wisheydp,Brazil,10/18/2019,1,1
wisheydp,Brazil,10/20/2019,1,1
wisheydp,Brazil,10/23/2019,2,1
wisheydp,Brazil,10/24/2019,2,2
wisheydp,Brazil,10/15/2019,2,1
Menino do Camp,Brazil,10/14/2019,1,1
ғᴀᴋɪsᴀʏ,Brazil,10/21/2019,2,1
TLS Viana,Brazil,10/24/2019,2,1
TLS Viana,Brazil,10/20/2019,1,1
TLS Viana,Brazil,10/16/2019,2,1
ㅤSharp,Brazil,10/20/2019,1,1
retake iwnl-,Brazil,10/18/2019,1,1
retake iwnl-,Brazil,10/25/2019,3,1
retake iwnl-,Brazil,10/26/2019,1,1
SVG Jm - SA,Brazil,10/25/2019,1,1
SVG Jm - SA,Brazil,10/26/2019,2,2
savage dz.,Brazil,10/24/2019,2,1
Ng3 - TiltexX,Brazil,10/17/2019,1,1
criticaL Sanku,Brazil,10/24/2019,2,2
criticaL Sanku,Brazil,10/25/2019,1,1
criticaL Sanku,Brazil,10/17/2019,2,2
BRT KingPapa TV,Brazil,10/23/2019,1,1
BRT KingPapa TV,Brazil,10/20/2019,1,1
criticaL Dio,Brazil,10/15/2019,1,1
criticaL Dio,Brazil,10/24/2019,2,2
criticaL Dio,Brazil,10/21/2019,1,1
criticaL Dio,Brazil,10/22/2019,1,1
criticaL Dio,Brazil,10/25/2019,1,1
FelipersaNYC,Brazil,10/24/2019,1,1
FelipersaNYC,Brazil,10/20/2019,1,1
VTX R1zzi,Brazil,10/23/2019,1,1
PLDS Não Foca rs,Brazil,10/15/2019,1,1
FUSION RedbullK,Brazil,10/17/2019,1,1
mandanude xacau,Brazil,10/16/2019,1,1
mandanude xacau,Brazil,10/25/2019,1,1
mandanude xacau,Brazil,10/19/2019,2,2
CODE Enzinho13,Brazil,10/19/2019,1,1
GF Softe,Brazil,10/17/2019,1,1
GF Softe,Brazil,10/25/2019,1,1
GF Softe,Brazil,10/26/2019,1,1
GF Softe,Brazil,10/16/2019,2,1
FUSION Matilesca,Brazil,10/18/2019,1,1
hMbㅤ,Brazil,10/16/2019,1,1
Gabriel Faawk,Brazil,10/26/2019,3,2
Gabriel Faawk,Brazil,10/16/2019,2,1
Gabriel Faawk,Brazil,10/17/2019,2,1
Jules uwu,Brazil,10/23/2019,1,1
scream xd ㅤ,Brazil,10/25/2019,1,1
scream xd ㅤ,Brazil,10/14/2019,1,1
scream xd ㅤ,Brazil,10/16/2019,1,1
scream xd ㅤ,Brazil,10/18/2019,1,1
scream xd ㅤ,Brazil,10/20/2019,1,1
scream xd ㅤ,Brazil,10/19/2019,2,1
scream xd ㅤ,Brazil,10/15/2019,3,2
BH SamBaa,Brazil,10/23/2019,1,1
ruushz,Brazil,10/20/2019,1,1
millionaire itzz,Brazil,10/19/2019,1,1
MIRKOBØY,Brazil,10/22/2019,2,2
AnzyFPS,Brazil,10/17/2019,1,1
AnzyFPS,Brazil,10/26/2019,1,1
TTV.Phzinxdd,Brazil,10/21/2019,4,3
wkey Fabrøsbøy,Brazil,10/16/2019,1,1
wkey Fabrøsbøy,Brazil,10/25/2019,1,1
ÆT HeiseN.666,Brazil,10/25/2019,1,1
ÆT HeiseN.666,Brazil,10/15/2019,1,1
Nevezy,Brazil,10/26/2019,1,1
SicarioZ-Assasin,Brazil,10/18/2019,1,1
DaiDai freitas,Brazil,10/21/2019,2,1
halmaa,Brazil,10/23/2019,1,1
LLT fяαи,Brazil,10/26/2019,1,1
z6tin-xDu4rTee,Brazil,10/22/2019,1,1
z6tin-xDu4rTee,Brazil,10/24/2019,1,1
Reck Tekka,Brazil,10/25/2019,3,3
Reck Tekka,Brazil,10/26/2019,3,2
CODE Weliaz,Brazil,10/22/2019,2,2
CODE Weliaz,Brazil,10/24/2019,2,1
CODE Weliaz,Brazil,10/23/2019,1,1
RBT Nivem1 TTV,Brazil,10/23/2019,2,2
ᴀʟᴏɴᴇ rusø,Brazil,10/17/2019,1,1
ᴀʟᴏɴᴇ rusø,Brazil,10/23/2019,1,1
ᴀʟᴏɴᴇ rusø,Brazil,10/24/2019,1,1
ᴀʟᴏɴᴇ rusø,Brazil,10/25/2019,1,1
xMathyy,Brazil,10/15/2019,1,1
QMG yt.spitflow,Brazil,10/21/2019,2,1
FLW Wezate,Brazil,10/17/2019,1,1
FLW Wezate,Brazil,10/21/2019,1,1
Morreu pro Nando,Brazil,10/17/2019,1,1
Kayky Games_KGS,Brazil,10/19/2019,1,1
layus-SA,Brazil,10/26/2019,3,3
Fury.xd,Brazil,10/21/2019,1,1
Ng3 - LurkerTOP1,Brazil,10/23/2019,1,1
Ng3 - LurkerTOP1,Brazil,10/24/2019,1,1
Ng3 - LurkerTOP1,Brazil,10/22/2019,2,2
Ng3 - LurkerTOP1,Brazil,10/16/2019,1,1
Ng3 - LurkerTOP1,Brazil,10/17/2019,2,1
RBT Aetzu,Brazil,10/14/2019,2,1
RBT Aetzu,Brazil,10/23/2019,1,1
TOOXIC O TRATOR,Brazil,10/22/2019,1,1
TOOXIC O TRATOR,Brazil,10/24/2019,1,1
TOOXIC O TRATOR,Brazil,10/18/2019,1,1
TOOXIC O TRATOR,Brazil,10/19/2019,1,1
Fallfishy X,Brazil,10/25/2019,1,1
iNs GHOST1,Brazil,10/23/2019,1,1
iNs GHOST1,Brazil,10/16/2019,1,1
iNs GHOST1,Brazil,10/19/2019,1,1
iNs GHOST1,Brazil,10/14/2019,2,1
16Really,Brazil,10/25/2019,1,1
BRS Teuzzin,Brazil,10/19/2019,1,1
SlayLutti,Brazil,10/18/2019,1,1
FΛcU,Brazil,10/25/2019,1,1
JnE_tuti YT,Brazil,10/21/2019,1,1
Propi.,Brazil,10/25/2019,1,1
Propi.,Brazil,10/26/2019,1,1
AceLinichu,Brazil,10/18/2019,1,1
AceLinichu,Brazil,10/25/2019,2,1
dks Glowy,Brazil,10/18/2019,1,1
AE l NKØ,Brazil,10/25/2019,1,1
caioqt.,Brazil,10/16/2019,1,1
caioqt.,Brazil,10/24/2019,2,1
sick nolasK0,Brazil,10/14/2019,2,1
ThGZInNN,Brazil,10/25/2019,1,1
ThGZInNN,Brazil,10/26/2019,1,1
zephhi 74hz,Brazil,10/25/2019,1,1
zephhi 74hz,Brazil,10/22/2019,2,2
zephhi 74hz,Brazil,10/16/2019,2,2
BOLTZ JVictøR,Brazil,10/18/2019,1,1
TOTS Molhado,Brazil,10/20/2019,1,1
Prinzokas2 NxRMN,Brazil,10/19/2019,1,1
Prinzokas2 NxRMN,Brazil,10/20/2019,1,1
WCK Skiper,Brazil,10/18/2019,1,1
DC neon ッ,Brazil,10/17/2019,1,1
Acccura,Brazil,10/15/2019,1,1
OnLy Kid-Player,Brazil,10/16/2019,1,1
OnLy Dog-Player,Brazil,10/16/2019,1,1
OnLy Dog-Player,Brazil,10/19/2019,1,1
OnLy Dog-Player,Brazil,10/20/2019,1,1
OnLy Dog-Player,Brazil,10/23/2019,1,1
zSletsBOY,Brazil,10/26/2019,1,1
i7 Marechal,Brazil,10/24/2019,1,1
A2G Tinchø,Brazil,10/25/2019,3,1
Fx Gaston iwnl-,Brazil,10/25/2019,3,2
Fx Gaston iwnl-,Brazil,10/17/2019,1,1
