Name,Region,Date,TotalEvents,UniqueEvents
faithz0r,Brazil,2019-10-17,4,2
faithz0r,Brazil,2019-10-15,2,1
Leozinn BANDIDO,Brazil,2019-10-16,1,1
Leozinn BANDIDO,Brazil,2019-10-19,1,1
cadeira_gamer,Brazil,2019-10-19,3,1
Sainthz,Brazil,2019-10-17,1,1
Ryack,Brazil,2019-10-17,2,1
Ryack,Brazil,2019-10-18,2,2
jpsk1ng,Brazil,2019-10-19,12,3
jpsk1ng,Brazil,2019-10-15,1,1
jpsk1ng,Brazil,2019-10-18,1,1
BigBj JustANiggα,Brazil,2019-10-19,2,1
Lonely brennu,Brazil,2019-10-18,1,1
Patø.dll,Brazil,2019-10-17,1,1
Patø.dll,Brazil,2019-10-18,1,1
Patø.dll,Brazil,2019-10-19,1,1
Patø.dll,Brazil,2019-10-14,3,3
RED Dusty,Brazil,2019-10-17,2,2
RED Dusty,Brazil,2019-10-19,1,1
KLG Zenxit,Brazil,2019-10-19,1,1
KLG Zenxit,Brazil,2019-10-20,1,1
millionaire bz,Brazil,2019-10-15,1,1
millionaire bz,Brazil,2019-10-18,1,1
millionaire bz,Brazil,2019-10-19,1,1
VyKings Secrett,Brazil,2019-10-20,1,1
gZAOfps,Brazil,2019-10-19,1,1
FNX Kimzinho,Brazil,2019-10-20,2,1
code kngted,Brazil,2019-10-15,1,1
code kngted,Brazil,2019-10-19,1,1
TwitchTv Ebeck,Brazil,2019-10-16,1,1
TwitchTv Ebeck,Brazil,2019-10-17,1,1
twitch XXXDEVINE,Brazil,2019-10-17,1,1
twitch XXXDEVINE,Brazil,2019-10-15,3,1
A2G ZiZøu,Brazil,2019-10-20,1,1
Ng3 - Lucas,Brazil,2019-10-17,1,1
TTV ThissHunter,Brazil,2019-10-15,2,1
TTV.vbale16,Brazil,2019-10-17,1,1
TTV.vbale16,Brazil,2019-10-20,1,1
Ng3 - TexX,Brazil,2019-10-17,1,1
petecosao,Brazil,2019-10-18,1,1
ZnT Zóia TTV,Brazil,2019-10-16,1,1
TNTG LuxXyy,Brazil,2019-10-14,2,1
bZ MrJimme,Brazil,2019-10-19,1,1
A2G NotDario,Brazil,2019-10-14,1,1
A2G NotDario,Brazil,2019-10-18,1,1
A2G NotDario,Brazil,2019-10-16,2,2
ffusca - SA,Brazil,2019-10-20,1,1
skopmeister,Brazil,2019-10-18,1,1
Levi - SA,Brazil,2019-10-19,1,1
CODE EDU,Brazil,2019-10-15,1,1
DS BR Vitinho,Brazil,2019-10-15,2,1
LTA Generall,Brazil,2019-10-18,1,1
Twitch DherloX,Brazil,2019-10-16,1,1
Twich-mendzl,Brazil,2019-10-16,1,1
CESARIUS KurT,Brazil,2019-10-18,2,1
giio-mandou bjs,Brazil,2019-10-17,1,1
TTV Broncs,Brazil,2019-10-18,1,1
wisheydp,Brazil,2019-10-18,1,1
wisheydp,Brazil,2019-10-20,1,1
wisheydp,Brazil,2019-10-15,2,1
Menino do Camp,Brazil,2019-10-14,1,1
TLS Viana,Brazil,2019-10-20,1,1
TLS Viana,Brazil,2019-10-16,2,1
ㅤSharp,Brazil,2019-10-20,1,1
retake iwnl-,Brazil,2019-10-18,1,1
Ng3 - TiltexX,Brazil,2019-10-17,1,1
criticaL Sanku,Brazil,2019-10-17,2,2
BRT KingPapa TV,Brazil,2019-10-20,1,1
criticaL Dio,Brazil,2019-10-15,1,1
FelipersaNYC,Brazil,2019-10-20,1,1
PLDS Não Foca rs,Brazil,2019-10-15,1,1
FUSION RedbullK,Brazil,2019-10-17,1,1
mandanude xacau,Brazil,2019-10-16,1,1
mandanude xacau,Brazil,2019-10-19,2,2
CODE Enzinho13,Brazil,2019-10-19,1,1
GF Softe,Brazil,2019-10-17,1,1
GF Softe,Brazil,2019-10-16,2,1
FUSION Matilesca,Brazil,2019-10-18,1,1
hMbㅤ,Brazil,2019-10-16,1,1
Gabriel Faawk,Brazil,2019-10-16,2,1
Gabriel Faawk,Brazil,2019-10-17,2,1
scream xd ㅤ,Brazil,2019-10-19,2,1
scream xd ㅤ,Brazil,2019-10-15,3,2
scream xd ㅤ,Brazil,2019-10-14,1,1
scream xd ㅤ,Brazil,2019-10-16,1,1
scream xd ㅤ,Brazil,2019-10-18,1,1
scream xd ㅤ,Brazil,2019-10-20,1,1
ruushz,Brazil,2019-10-20,1,1
millionaire itzz,Brazil,2019-10-19,1,1
AnzyFPS,Brazil,2019-10-17,1,1
wkey Fabrøsbøy,Brazil,2019-10-16,1,1
ÆT HeiseN.666,Brazil,2019-10-15,1,1
SicarioZ-Assasin,Brazil,2019-10-18,1,1
ᴀʟᴏɴᴇ rusø,Brazil,2019-10-17,1,1
xMathyy,Brazil,2019-10-15,1,1
FLW Wezate,Brazil,2019-10-17,1,1
Morreu pro Nando,Brazil,2019-10-17,1,1
Kayky Games_KGS,Brazil,2019-10-19,1,1
Ng3 - LurkerTOP1,Brazil,2019-10-16,1,1
Ng3 - LurkerTOP1,Brazil,2019-10-17,2,1
RBT Aetzu,Brazil,2019-10-14,2,1
TOOXIC O TRATOR,Brazil,2019-10-18,1,1
TOOXIC O TRATOR,Brazil,2019-10-19,1,1
iNs GHOST1,Brazil,2019-10-16,1,1
iNs GHOST1,Brazil,2019-10-19,1,1
iNs GHOST1,Brazil,2019-10-14,2,1
BRS Teuzzin,Brazil,2019-10-19,1,1
SlayLutti,Brazil,2019-10-18,1,1
AceLinichu,Brazil,2019-10-18,1,1
dks Glowy,Brazil,2019-10-18,1,1
caioqt.,Brazil,2019-10-16,1,1
sick nolasK0,Brazil,2019-10-14,2,1
zephhi 74hz,Brazil,2019-10-16,2,2
BOLTZ JVictøR,Brazil,2019-10-18,1,1
TOTS Molhado,Brazil,2019-10-20,1,1
Prinzokas2 NxRMN,Brazil,2019-10-19,1,1
Prinzokas2 NxRMN,Brazil,2019-10-20,1,1
WCK Skiper,Brazil,2019-10-18,1,1
DC neon ッ,Brazil,2019-10-17,1,1
Acccura,Brazil,2019-10-15,1,1
OnLy Kid-Player,Brazil,2019-10-16,1,1
OnLy Dog-Player,Brazil,2019-10-16,1,1
OnLy Dog-Player,Brazil,2019-10-19,1,1
OnLy Dog-Player,Brazil,2019-10-20,1,1
Fx Gaston iwnl-,Brazil,2019-10-17,1,1
FAWKES 神,Brazil,2019-10-18,2,2
red night poor,Brazil,2019-10-18,1,1
sabugamentes,Brazil,2019-10-14,2,2
Ed a maaaaquina,Brazil,2019-10-18,2,1
Gabrielh99 L2 L2,Brazil,2019-10-20,2,1
Gabrielh99 L2 L2,Brazil,2019-10-17,1,1
OnLy Zeex,Brazil,2019-10-18,1,1
Vin1zeraaa,Brazil,2019-10-18,1,1
Vin1zeraaa,Brazil,2019-10-20,1,1
Robot Spams LT,Brazil,2019-10-16,1,1
Robot Spams LT,Brazil,2019-10-19,1,1
Robot Spams LT,Brazil,2019-10-17,2,2
TTV WoonejoFT,Brazil,2019-10-17,1,1
Supra s2,Brazil,2019-10-14,2,1
Seyunzao,Brazil,2019-10-19,1,1
JØGØ NØ CONTRØLE,Brazil,2019-10-19,1,1
webzin1,Brazil,2019-10-18,1,1
JKS tobal,Brazil,2019-10-19,1,1
FallingByTHALESz,Brazil,2019-10-16,1,1
BK7 JOW,Brazil,2019-10-19,1,1
诶 dlinks,Brazil,2019-10-14,1,1
sneeak777,Brazil,2019-10-19,1,1
miistYc,Brazil,2019-10-20,1,1
firexxz,Brazil,2019-10-15,2,2
CG Medawar,Brazil,2019-10-17,1,1
Sugatt TV,Brazil,2019-10-16,1,1
Sugatt TV,Brazil,2019-10-20,1,1
CODE ZOTIEBOY,Brazil,2019-10-19,1,1
EU USO ADBLOCK,Brazil,2019-10-18,1,1
FANATIICZZZZZZZZ,Brazil,2019-10-19,1,1
FANATIICZZZZZZZZ,Brazil,2019-10-20,1,1
Pepinin da terra,Brazil,2019-10-19,1,1
ronalld1hzssj,Brazil,2019-10-16,1,1
INTZ Naxy,Brazil,2019-10-16,1,1
INTZ Naxy,Brazil,2019-10-18,1,1
K B R 1 3,Brazil,2019-10-18,1,1
K B R 1 3,Brazil,2019-10-19,1,1
K B R 1 3,Brazil,2019-10-20,1,1
QuickChair,Brazil,2019-10-19,1,1
ll Caio v12 ll,Brazil,2019-10-18,1,1
SMAW_lucca-,Brazil,2019-10-20,1,1
LtK_Skies,Brazil,2019-10-18,2,1
IrmãodoGimenes,Brazil,2019-10-18,1,1
fran is insane,Brazil,2019-10-17,1,1
fran is insane,Brazil,2019-10-19,1,1
i7 LucasCone,Brazil,2019-10-18,2,1
Reexpeita Noix,Brazil,2019-10-19,1,1
Romerofdp,Brazil,2019-10-18,1,1
twitch.sntos23,Brazil,2019-10-16,1,1
lanchado by Muzi,Brazil,2019-10-16,1,1
lanchado by Muzi,Brazil,2019-10-18,1,1
lanchado by Muzi,Brazil,2019-10-14,2,2
lanchado by Muzi,Brazil,2019-10-17,2,2
CaptainChenzo,NA East,2019-10-19,1,1
Tweak Spams L2,NA East,2019-10-14,1,1
tnr iwnl,NA East,2019-10-16,1,1
Use Code Bankxy,NA East,2019-10-20,2,1
HighDistortion,NA East,2019-10-16,1,1
yago1738,NA East,2019-10-18,1,1
MoilCaliper,NA East,2019-10-18,2,1
balzey,NA East,2019-10-19,1,1
DrogesPrcac,NA East,2019-10-20,1,1
FreekyZeekyTV,NA East,2019-10-19,1,1
doomshop tilt,NA East,2019-10-20,1,1
IgnatiusTV,NA East,2019-10-15,1,1
Farmerlucas.,NA East,2019-10-18,1,1
Hounds ツ,NA East,2019-10-19,2,2
TFC Trav,NA East,2019-10-18,1,1
twitter RiftMull,NA East,2019-10-15,1,1
DaRealClxmps,NA East,2019-10-15,3,1
Apex JimmysGFX,NA East,2019-10-18,1,1
Strolific,NA East,2019-10-17,1,1
SxD Phox,NA East,2019-10-17,1,1
SxD Phox,NA East,2019-10-18,3,3
SxD Phox,NA East,2019-10-16,5,3
DRG Gato,NA East,2019-10-19,1,1
WhenNDoutWKeyOut,NA East,2019-10-17,1,1
WhenNDoutWKeyOut,NA East,2019-10-20,3,2
NotoriousDuB tv,NA East,2019-10-15,1,1
gs emry,NA East,2019-10-16,1,1
NIX willow.,NA East,2019-10-14,2,1
Drxstic1234,NA East,2019-10-15,2,1
Paivers,NA East,2019-10-20,2,1
Paivers,NA East,2019-10-15,1,1
Paivers,NA East,2019-10-18,1,1
YeuxCazinzul,NA East,2019-10-19,2,1
lol santhro,NA East,2019-10-14,1,1
lol santhro,NA East,2019-10-16,1,1
lol santhro,NA East,2019-10-18,1,1
TwitterKoalaTeaa,NA East,2019-10-14,1,1
playboi ciszi,NA East,2019-10-16,1,1
playboi ciszi,NA East,2019-10-19,1,1
matrices is long,NA East,2019-10-19,1,1
bigpot cadrent,NA East,2019-10-19,1,1
bigpot cadrent,NA East,2019-10-14,2,1
bigpot cadrent,NA East,2019-10-17,2,1
GoldenAce.exe,NA East,2019-10-17,2,2
GoldenAce.exe,NA East,2019-10-16,1,1
Stretch tf up,NA East,2019-10-15,1,1
Stretch tf up,NA East,2019-10-19,1,1
Stretch tf up,NA East,2019-10-16,2,2
Stretch tf up,NA East,2019-10-20,5,3
Stretch tf up,NA East,2019-10-18,8,4
Stretch tf up,NA East,2019-10-14,4,4
Stretch tf up,NA East,2019-10-17,4,1
Absolut Kersey,NA East,2019-10-14,1,1
meta took height,NA East,2019-10-19,1,1
CampNK,NA East,2019-10-20,1,1
Brennan x,NA East,2019-10-15,1,1
dummy dev,NA East,2019-10-14,1,1
BullyYo,NA East,2019-10-19,1,1
Cabvie,NA East,2019-10-17,1,1
ttvSUSSCRIPT,NA East,2019-10-16,2,1
BlakeFN.,NA East,2019-10-17,1,1
YT SheepPro,NA East,2019-10-18,1,1
ThePotStirrer,NA East,2019-10-15,1,1
RonbonFN,NA East,2019-10-16,1,1
60Hertz150PING,NA West,2019-10-14,2,1
JaykWhite,NA West,2019-10-17,1,1
Sneakyturtle3212,NA West,2019-10-15,1,1
Sneakyturtle3212,NA West,2019-10-20,1,1
Sneakyturtle3212,NA West,2019-10-14,2,1
hunt fn,NA West,2019-10-14,1,1
hunt fn,NA West,2019-10-16,1,1
hunt fn,NA West,2019-10-19,1,1
illest setsuna,NA West,2019-10-16,1,1
Slimey.,Europe,2019-10-18,2,2
NOT MYKelike,Europe,2019-10-16,1,1
Twitch.AceFR,Europe,2019-10-19,1,1
dunney.,Europe,2019-10-16,2,1
Mxthiiass,Europe,2019-10-20,1,1
walk away,Europe,2019-10-17,1,1
Aggressive -_-,Europe,2019-10-18,1,1
Duijstrn,Europe,2019-10-15,1,1
TTV ArticZ_SWE,Europe,2019-10-19,3,1
Mot3xnxx,Europe,2019-10-16,1,1
Mot3xnxx,Europe,2019-10-19,1,1
Helios Kcv,Europe,2019-10-17,1,1
DonLucvs,Europe,2019-10-20,1,1
EXE.kokteuJIb,Europe,2019-10-19,1,1
Atoomil,Europe,2019-10-19,1,1
Squeaky Shakr0,Europe,2019-10-17,2,1
Lukrazer,Europe,2019-10-20,1,1
SrK on 60hz,Europe,2019-10-16,1,1
Twitch_etri_x,Europe,2019-10-20,1,1
XVII Cosmic,Europe,2019-10-19,1,1
Use Code Brux,Europe,2019-10-18,2,2
Go2Train,Europe,2019-10-15,2,2
Go2Train,Europe,2019-10-19,2,2
Go2Train,Europe,2019-10-16,1,1
Go2Train,Europe,2019-10-20,1,1
Trot1.,Europe,2019-10-17,1,1
MeS Value,Europe,2019-10-20,1,1
Twitch MrReco,Europe,2019-10-18,1,1
Rise Careless,Europe,2019-10-16,1,1
Rise Careless,Europe,2019-10-17,1,1
aBulls FlexxinXL,Europe,2019-10-18,1,1
Nooseツ,Europe,2019-10-17,1,1
Use Code Ramen,Europe,2019-10-15,1,1
dedueh,Europe,2019-10-15,1,1
Abexrase,Europe,2019-10-20,1,1
PoG Dizi Live,Europe,2019-10-20,1,1
Zoorig TenTen.,Europe,2019-10-18,1,1
consid says hi,Europe,2019-10-19,2,1
Twitch ReplayFN,Europe,2019-10-20,1,1
BlasTsssS,Europe,2019-10-20,1,1
RaiNzシ,Europe,2019-10-16,2,1
ttv maksdh,Europe,2019-10-20,1,1
jedrulo.,Europe,2019-10-20,1,1
pitak rank 10,Europe,2019-10-15,1,1
NASR.Brook,Middle East,2019-10-14,1,1
piiczkens,Europe,2019-10-18,2,1
NAIS89,Europe,2019-10-14,1,1
Gucio.,Europe,2019-10-17,2,1
xImMarcee,Europe,2019-10-20,3,1
JSilicon,Europe,2019-10-19,2,2
Makkez,Europe,2019-10-17,2,1
YT_LobsterBoy,Europe,2019-10-17,1,1
rezax world cup,Europe,2019-10-19,1,1
Shombolas,Europe,2019-10-15,1,1
Shombolas,Europe,2019-10-17,1,1
Shombolas,Europe,2019-10-18,1,1
Shombolas,Europe,2019-10-14,3,1
Atomic Frenzy_,Europe,2019-10-15,1,1
JoeWilsdon3,Europe,2019-10-19,3,1
USE CODE FAHAD,Middle East,2019-10-14,4,2
USE CODE FAHAD,Middle East,2019-10-15,4,3
USE CODE FAHAD,Middle East,2019-10-17,2,2
USE CODE FAHAD,Middle East,2019-10-18,2,2
USE CODE FAHAD,Middle East,2019-10-20,2,2
0 Ping RingZ,Europe,2019-10-15,2,1
0 Ping RingZ,Europe,2019-10-17,2,1
FA Yonx,Middle East,2019-10-14,1,1
DaimyoFN,Europe,2019-10-15,2,1
Jonanias,Europe,2019-10-19,4,1
cursxd,Europe,2019-10-16,1,1
druka the best,Europe,2019-10-14,2,2
Kej0s.,Europe,2019-10-19,3,2
Kej0s.,Europe,2019-10-15,1,1
OG Frostt,Europe,2019-10-17,1,1
Inferno Quid,Europe,2019-10-14,1,1
iTallas_YT,Europe,2019-10-18,1,1
iTallas_YT,Europe,2019-10-20,1,1
iTallas_YT,Europe,2019-10-15,5,2
Sanclote,Europe,2019-10-14,1,1
Sanclote,Europe,2019-10-17,1,1
Sanclote,Europe,2019-10-19,1,1
2MuchEz4Me,Europe,2019-10-20,2,1
Loeya,Europe,2019-10-15,1,1
TwitchSuperCurly,Europe,2019-10-16,3,1
DONUTL2theft,Europe,2019-10-14,1,1
FenoHyper,Europe,2019-10-16,1,1
YT Hitmxrker-,Europe,2019-10-20,1,1
Rooffi,Europe,2019-10-19,2,1
Calzulate,Europe,2019-10-16,1,1
ZyRox Naboje,Europe,2019-10-16,1,1
ZyRox Naboje,Europe,2019-10-19,1,1
RechteBackeYT,Europe,2019-10-15,1,1
RechteBackeYT,Europe,2019-10-17,4,1
RTS Ardi.,Europe,2019-10-18,1,1
FA Rv,Middle East,2019-10-14,1,1
Twyzzツ,Oceania,2019-10-20,3,1
Basstracer,Oceania,2019-10-17,1,1
Daenerys .,Oceania,2019-10-20,1,1
Daenerys .,Oceania,2019-10-16,2,1
parallel cali,Oceania,2019-10-18,1,1
zandaah,Oceania,2019-10-17,2,1
0samaBinLaggin.,Oceania,2019-10-17,1,1
willemOCE on yt,Oceania,2019-10-15,1,1
fеdo,Oceania,2019-10-17,1,1
cao clutchs kils,Oceania,2019-10-20,1,1
cao clutchs kils,Oceania,2019-10-14,2,1
7eon-_-,Asia,2019-10-17,2,1
7eon-_-,Asia,2019-10-16,1,1
FE_Kamui511,Asia,2019-10-18,1,1
72hrs Jr,Middle East,2019-10-19,1,1
мØbassㅤ,Brazil,2019-10-16,1,1
Gabriel_-Twitch,Brazil,2019-10-17,1,1
XRevenge-L2,Brazil,2019-10-16,1,1
FB BoiSelvagem,Brazil,2019-10-18,1,1
Infant Sorrow,Brazil,2019-10-19,1,1
Not Flusen,Brazil,2019-10-15,2,1
Not Flusen,Brazil,2019-10-18,3,1
DarkBlak55,Brazil,2019-10-19,1,1
KLAJJ,Brazil,2019-10-15,1,1
KLAJJ,Brazil,2019-10-17,2,1
RD.Hitsu,Brazil,2019-10-16,1,1
NimoTV TrueHyper,Brazil,2019-10-16,1,1
Daniel super 20,Brazil,2019-10-16,1,1
Thikuat18,Brazil,2019-10-20,2,1
TG - Gutinhø_BRシ,Brazil,2019-10-18,1,1
mhg0d,Brazil,2019-10-18,1,1
mhg0d,Brazil,2019-10-20,1,1
PLDS Fxxxs,Brazil,2019-10-15,1,1
Calculator,NA East,2019-10-14,1,1
Calculator,NA East,2019-10-15,3,1
KING,Brazil,2019-10-17,1,1
KING,Brazil,2019-10-18,1,1
GO Deadra,Europe,2019-10-15,4,1
Spades,NA East,2019-10-15,10,4
Nikof,Europe,2019-10-15,2,1
parpy,Oceania,2019-10-18,8,4
parpy,Oceania,2019-10-14,6,5
parpy,Oceania,2019-10-17,4,3
parpy,Oceania,2019-10-15,3,3
parpy,Oceania,2019-10-19,1,1
parpy,Oceania,2019-10-20,1,1
Emqu,Asia,2019-10-14,1,1
sozmann,Asia,2019-10-17,1,1
snow,Asia,2019-10-14,1,1
snow,Asia,2019-10-17,1,1
marteen,Asia,2019-10-14,1,1
karhu,Asia,2019-10-18,2,2
Hornet,Asia,2019-10-15,2,1
S2 Frat,NA East,2019-10-17,3,2
S2 Frat,NA East,2019-10-19,1,1
S2 Frat,NA East,2019-10-20,1,1
